Shipment ID,Order ID,Product ID,Origin Location ID,Destination Location ID,Carrier ID,Planned Ship Date,Actual Ship Date,Planned Delivery Date,Actual Delivery Date,Delivery Status,Quantity Shipped,Transportation Cost,Freight Type,Tracking Number,Reason for Delay
SHIP3642,ORD04353,PROD003,WH002,CUST185_ADDR,CAR003,6/3/25,6/3/25,6/7/25,6/8/25,Delayed,72,551,Rail,TRK78840,Customs
SHIP3643,ORD02274,PROD004,WH002,CUST149_ADDR,CAR001,5/22/25,5/23/25,5/25/25,5/26/25,Delayed,89,883,LTL,TRK42419,Mechanical
SHIP3644,ORD04952,PROD004,WH002,CUST102_ADDR,CAR002,5/18/25,5/18/25,5/21/25,5/20/25,Delivered,22,1956,Air,TRK05828,N/A
SHIP3645,ORD00219,PROD005,WH003,CUST169_ADDR,CAR004,5/20/25,5/20/25,5/22/25,5/22/25,Delivered,13,1790,Air,TRK36346,N/A
SHIP3646,ORD01020,PROD004,WH002,CUST120_ADDR,CAR002,5/28/25,5/28/25,6/4/25,6/3/25,Delivered,14,1705,LTL,TRK41970,N/A
SHIP3647,ORD02226,PROD003,WH002,CUST191_ADDR,CAR003,5/15/25,5/15/25,5/17/25,5/16/25,Delivered,94,971,Rail,TRK01342,N/A
SHIP3648,ORD00750,PROD002,WH002,CUST146_ADDR,CAR002,6/13/25,6/13/25,6/17/25,6/17/25,Delivered,64,1416,LTL,TRK59128,N/A
SHIP3649,ORD02044,PROD003,WH002,CUST108_ADDR,CAR002,6/3/25,6/3/25,6/10/25,6/12/25,Delayed,117,1753,LTL,TRK69314,Customs
SHIP3650,ORD03831,PROD005,WH003,CUST142_ADDR,CAR001,5/23/25,5/23/25,5/27/25,5/26/25,Delivered,191,923,Rail,TRK66885,N/A
SHIP3651,ORD00080,PROD004,WH002,CUST115_ADDR,CAR003,5/20/25,5/20/25,5/24/25,5/24/25,Delivered,86,650,Rail,TRK07650,N/A
SHIP3652,ORD03676,PROD005,WH003,CUST123_ADDR,CAR003,5/29/25,5/30/25,6/2/25,6/2/25,Delivered,96,1848,Ground,TRK25908,N/A
SHIP3653,ORD03322,PROD003,WH001,CUST152_ADDR,CAR004,6/4/25,6/4/25,6/10/25,6/10/25,Delivered,102,1549,Ground,TRK29566,N/A
SHIP3654,ORD05246,PROD001,WH003,CUST109_ADDR,CAR003,5/18/25,5/18/25,5/24/25,5/25/25,Delayed,97,1916,Ground,TRK75582,Customs
SHIP3655,ORD03124,PROD004,WH002,CUST108_ADDR,CAR002,6/1/25,6/1/25,6/4/25,6/4/25,Delivered,35,1650,LTL,TRK91549,N/A
SHIP3656,ORD02881,PROD002,WH001,CUST103_ADDR,CAR001,5/31/25,6/1/25,6/3/25,6/3/25,Delivered,97,932,Rail,TRK51496,N/A
SHIP3657,ORD00329,PROD005,WH002,CUST131_ADDR,CAR001,6/11/25,6/11/25,6/18/25,6/18/25,Delivered,200,576,Rail,TRK37047,N/A
SHIP3658,ORD03874,PROD002,WH003,CUST165_ADDR,CAR002,6/12/25,6/12/25,6/19/25,6/19/25,Delivered,84,1621,Rail,TRK07491,N/A
SHIP3659,ORD05867,PROD001,WH003,CUST123_ADDR,CAR003,6/6/25,6/6/25,6/8/25,6/10/25,Delayed,78,1852,Rail,TRK28997,Customs
SHIP3660,ORD03502,PROD002,WH002,CUST157_ADDR,CAR001,6/7/25,6/8/25,6/12/25,6/12/25,Delivered,41,1723,Rail,TRK05554,N/A
SHIP3661,ORD00571,PROD003,WH003,CUST117_ADDR,CAR002,6/3/25,6/3/25,6/7/25,6/7/25,Delivered,176,1327,LTL,TRK28509,N/A
SHIP3662,ORD05820,PROD002,WH003,CUST116_ADDR,CAR001,6/5/25,6/6/25,6/10/25,6/10/25,Delivered,103,373,Rail,TRK92965,N/A
SHIP3663,ORD01221,PROD001,WH001,CUST113_ADDR,CAR004,5/27/25,5/27/25,5/29/25,5/30/25,Delayed,38,1752,LTL,TRK77086,Traffic
SHIP3664,ORD03333,PROD001,WH001,CUST106_ADDR,CAR004,6/12/25,6/12/25,6/18/25,6/18/25,Delivered,105,353,Ground,TRK93325,N/A
SHIP3665,ORD01477,PROD003,WH003,CUST121_ADDR,CAR002,5/30/25,5/30/25,6/1/25,6/2/25,Delayed,133,1482,Rail,TRK09345,Mechanical
SHIP3666,ORD03868,PROD005,WH002,CUST166_ADDR,CAR001,6/13/25,6/13/25,6/16/25,6/16/25,Delivered,161,317,LTL,TRK57793,N/A
SHIP3667,ORD02117,PROD004,WH001,CUST199_ADDR,CAR002,5/19/25,5/19/25,5/22/25,5/22/25,Delivered,132,534,Air,TRK62742,N/A
SHIP3668,ORD02052,PROD005,WH001,CUST155_ADDR,CAR001,5/28/25,5/28/25,6/3/25,6/4/25,Delayed,90,1449,Ground,TRK73661,Weather
SHIP3669,ORD01174,PROD001,WH003,CUST143_ADDR,CAR003,5/29/25,5/29/25,6/4/25,6/4/25,Delivered,105,1559,Rail,TRK98319,N/A
SHIP3670,ORD03928,PROD003,WH002,CUST181_ADDR,CAR003,5/30/25,5/30/25,6/1/25,6/1/25,Delivered,122,1357,Rail,TRK73782,N/A
SHIP3671,ORD01349,PROD001,WH003,CUST138_ADDR,CAR003,5/27/25,5/28/25,6/2/25,6/2/25,Delivered,85,1651,LTL,TRK06205,N/A
SHIP3672,ORD04520,PROD001,WH001,CUST196_ADDR,CAR004,5/15/25,5/16/25,5/17/25,5/18/25,Delayed,16,608,Rail,TRK26094,Traffic
SHIP3673,ORD04032,PROD005,WH002,CUST153_ADDR,CAR001,6/12/25,6/13/25,6/16/25,6/17/25,Delayed,108,437,Air,TRK42964,Traffic
SHIP3674,ORD04859,PROD003,WH001,CUST190_ADDR,CAR002,5/23/25,5/24/25,5/25/25,5/24/25,Delivered,61,1215,LTL,TRK47897,N/A
SHIP3675,ORD05173,PROD001,WH001,CUST107_ADDR,CAR004,6/5/25,6/6/25,6/12/25,6/12/25,Delivered,144,1408,Ground,TRK55735,N/A
SHIP3676,ORD00111,PROD003,WH001,CUST146_ADDR,CAR004,5/17/25,5/17/25,5/19/25,5/20/25,Delayed,61,579,LTL,TRK51923,Weather
SHIP3677,ORD05838,PROD003,WH001,CUST188_ADDR,CAR002,6/6/25,6/6/25,6/11/25,6/11/25,Delivered,172,418,LTL,TRK56348,N/A
SHIP3678,ORD01348,PROD002,WH003,CUST169_ADDR,CAR003,5/27/25,5/27/25,5/29/25,5/29/25,Delivered,99,1261,Air,TRK80100,N/A
SHIP3679,ORD05807,PROD001,WH002,CUST157_ADDR,CAR001,6/12/25,6/12/25,6/15/25,6/15/25,Delivered,81,1217,Ground,TRK46894,N/A
SHIP3680,ORD00263,PROD001,WH003,CUST167_ADDR,CAR003,5/25/25,5/25/25,5/29/25,5/29/25,Delivered,79,1026,Ground,TRK18403,N/A
SHIP3681,ORD05668,PROD005,WH002,CUST173_ADDR,CAR003,5/17/25,5/17/25,5/21/25,5/21/25,Delivered,119,865,Rail,TRK86877,N/A
SHIP3682,ORD01859,PROD001,WH003,CUST167_ADDR,CAR004,5/26/25,5/27/25,6/1/25,6/1/25,Delivered,50,376,Air,TRK20507,N/A
SHIP3683,ORD03744,PROD002,WH002,CUST124_ADDR,CAR003,5/29/25,5/29/25,5/31/25,5/31/25,Delivered,26,355,Rail,TRK14210,N/A
SHIP3684,ORD03437,PROD005,WH003,CUST104_ADDR,CAR002,6/4/25,6/4/25,6/8/25,6/8/25,Delivered,63,1305,Air,TRK62068,N/A
SHIP3685,ORD03451,PROD002,WH003,CUST132_ADDR,CAR004,6/4/25,6/4/25,6/11/25,6/11/25,Delivered,36,1990,LTL,TRK78636,N/A
SHIP3686,ORD05667,PROD002,WH003,CUST195_ADDR,CAR001,6/8/25,6/8/25,6/13/25,6/13/25,Delivered,47,365,LTL,TRK68219,N/A
SHIP3687,ORD00688,PROD005,WH003,CUST169_ADDR,CAR002,6/10/25,6/11/25,6/17/25,6/17/25,Delivered,174,446,Air,TRK87361,N/A
SHIP3688,ORD01962,PROD005,WH002,CUST195_ADDR,CAR003,6/8/25,6/9/25,6/11/25,6/11/25,Delivered,136,1873,Ground,TRK35841,N/A
SHIP3689,ORD05068,PROD003,WH001,CUST190_ADDR,CAR003,5/16/25,5/16/25,5/23/25,5/23/25,Delivered,26,1060,Rail,TRK54739,N/A
SHIP3690,ORD04955,PROD004,WH001,CUST114_ADDR,CAR004,5/21/25,5/21/25,5/26/25,5/26/25,Delivered,150,1312,Rail,TRK98273,N/A
SHIP3691,ORD05528,PROD001,WH001,CUST115_ADDR,CAR004,5/29/25,5/29/25,5/31/25,5/31/25,Delivered,163,1985,LTL,TRK06024,N/A
SHIP3692,ORD03654,PROD003,WH001,CUST130_ADDR,CAR001,5/30/25,5/30/25,6/6/25,6/6/25,Delivered,148,1872,LTL,TRK15476,N/A
SHIP3693,ORD05116,PROD002,WH003,CUST180_ADDR,CAR002,5/17/25,5/17/25,5/22/25,5/22/25,Delivered,179,1825,Air,TRK92975,N/A
SHIP3694,ORD00153,PROD002,WH001,CUST190_ADDR,CAR001,5/21/25,5/21/25,5/28/25,5/28/25,Delivered,85,895,LTL,TRK70913,N/A
SHIP3695,ORD05098,PROD003,WH002,CUST197_ADDR,CAR001,5/23/25,5/23/25,5/25/25,5/26/25,Delayed,35,1302,Air,TRK18358,Weather
SHIP3696,ORD00966,PROD001,WH003,CUST122_ADDR,CAR001,5/27/25,5/27/25,6/1/25,6/1/25,Delivered,131,593,Rail,TRK22734,N/A
SHIP3697,ORD03559,PROD005,WH002,CUST160_ADDR,CAR002,5/15/25,5/16/25,5/22/25,5/22/25,Delivered,63,1703,Ground,TRK33100,N/A
SHIP3698,ORD00907,PROD005,WH001,CUST128_ADDR,CAR004,5/23/25,5/23/25,5/29/25,5/29/25,Delivered,112,780,Rail,TRK85793,N/A
SHIP3699,ORD04870,PROD002,WH002,CUST158_ADDR,CAR003,5/17/25,5/17/25,5/24/25,5/25/25,Delayed,24,599,Air,TRK47734,Weather
SHIP3700,ORD01893,PROD002,WH003,CUST107_ADDR,CAR003,6/12/25,6/12/25,6/15/25,6/15/25,Delivered,36,490,Air,TRK45437,N/A
SHIP3701,ORD00596,PROD004,WH003,CUST153_ADDR,CAR001,6/7/25,6/7/25,6/12/25,6/14/25,Delayed,88,1662,Ground,TRK44292,Mechanical
SHIP3702,ORD00843,PROD004,WH002,CUST192_ADDR,CAR002,5/31/25,5/31/25,6/4/25,6/3/25,Delivered,138,331,Ground,TRK45367,N/A
SHIP3703,ORD03608,PROD003,WH003,CUST174_ADDR,CAR002,5/23/25,5/23/25,5/27/25,5/27/25,Delivered,36,1334,Air,TRK54215,N/A
SHIP3704,ORD02827,PROD001,WH003,CUST110_ADDR,CAR004,5/19/25,5/19/25,5/24/25,5/23/25,Delivered,179,1627,Air,TRK31212,N/A
SHIP3705,ORD02109,PROD004,WH001,CUST155_ADDR,CAR004,6/14/25,6/15/25,6/19/25,6/20/25,Delayed,79,1508,Air,TRK03794,Customs
SHIP3706,ORD00505,PROD002,WH002,CUST171_ADDR,CAR001,5/21/25,5/21/25,5/28/25,5/28/25,Delivered,151,1320,Ground,TRK69849,N/A
SHIP3707,ORD03344,PROD002,WH001,CUST131_ADDR,CAR002,5/24/25,5/25/25,5/29/25,5/29/25,Delivered,169,626,Rail,TRK60354,N/A
SHIP3708,ORD04146,PROD002,WH003,CUST172_ADDR,CAR004,5/28/25,5/29/25,5/31/25,5/31/25,Delivered,22,1351,Rail,TRK29942,N/A
SHIP3709,ORD02812,PROD004,WH001,CUST178_ADDR,CAR004,6/14/25,6/14/25,6/19/25,6/19/25,Delivered,20,1785,Rail,TRK93049,N/A
SHIP3710,ORD05522,PROD005,WH002,CUST192_ADDR,CAR001,5/24/25,5/24/25,5/31/25,5/31/25,Delivered,98,746,Rail,TRK52242,N/A
SHIP3711,ORD03066,PROD003,WH002,CUST123_ADDR,CAR001,5/21/25,5/21/25,5/28/25,5/29/25,Delayed,168,794,LTL,TRK60254,Mechanical
SHIP3712,ORD01896,PROD003,WH001,CUST184_ADDR,CAR003,5/26/25,5/27/25,5/30/25,5/30/25,Delivered,66,751,Air,TRK71429,N/A
SHIP3713,ORD04673,PROD005,WH001,CUST117_ADDR,CAR001,5/29/25,5/30/25,6/4/25,6/4/25,Delivered,91,1948,Air,TRK12292,N/A
SHIP3714,ORD02360,PROD001,WH003,CUST109_ADDR,CAR002,5/17/25,5/18/25,5/22/25,5/24/25,Delayed,151,720,Rail,TRK92696,Traffic
SHIP3715,ORD05320,PROD003,WH003,CUST186_ADDR,CAR001,5/23/25,5/24/25,5/29/25,5/29/25,Delivered,97,912,Rail,TRK50763,N/A
SHIP3716,ORD04396,PROD002,WH003,CUST125_ADDR,CAR004,6/3/25,6/4/25,6/7/25,6/7/25,Delivered,127,857,Ground,TRK42115,N/A
SHIP3717,ORD05319,PROD003,WH003,CUST194_ADDR,CAR002,5/17/25,5/17/25,5/20/25,5/20/25,Delivered,181,517,Rail,TRK24440,N/A
SHIP3718,ORD00969,PROD003,WH001,CUST173_ADDR,CAR002,5/20/25,5/20/25,5/22/25,5/22/25,Delivered,49,1389,Ground,TRK65790,N/A
SHIP3719,ORD02359,PROD001,WH003,CUST120_ADDR,CAR002,5/18/25,5/19/25,5/23/25,5/22/25,Delivered,194,1781,Air,TRK54358,N/A
SHIP3720,ORD04024,PROD005,WH002,CUST126_ADDR,CAR001,6/10/25,6/11/25,6/14/25,6/13/25,Delivered,187,1101,Rail,TRK39965,N/A
SHIP3721,ORD05015,PROD001,WH001,CUST141_ADDR,CAR003,5/31/25,5/31/25,6/4/25,6/4/25,Delivered,189,666,Rail,TRK76129,N/A
SHIP3722,ORD02100,PROD005,WH002,CUST197_ADDR,CAR003,5/21/25,5/21/25,5/27/25,5/27/25,Delivered,110,1332,LTL,TRK12118,N/A
SHIP3723,ORD01082,PROD002,WH003,CUST156_ADDR,CAR003,6/10/25,6/10/25,6/16/25,6/16/25,Delivered,134,1748,LTL,TRK51358,N/A
SHIP3724,ORD03786,PROD004,WH002,CUST147_ADDR,CAR004,5/30/25,5/30/25,6/6/25,6/7/25,Delayed,29,1997,Rail,TRK66784,Mechanical
SHIP3725,ORD00732,PROD003,WH002,CUST144_ADDR,CAR001,6/2/25,6/2/25,6/5/25,6/5/25,Delivered,26,1224,LTL,TRK57413,N/A
SHIP3726,ORD03780,PROD001,WH002,CUST138_ADDR,CAR001,6/1/25,6/2/25,6/8/25,6/8/25,Delivered,97,1794,Air,TRK58127,N/A
SHIP3727,ORD04917,PROD003,WH003,CUST153_ADDR,CAR002,5/19/25,5/19/25,5/24/25,5/24/25,Delivered,86,1446,Air,TRK11309,N/A
SHIP3728,ORD04746,PROD002,WH001,CUST176_ADDR,CAR001,6/13/25,6/14/25,6/15/25,6/15/25,Delivered,122,1483,Ground,TRK35750,N/A
SHIP3729,ORD01655,PROD005,WH001,CUST163_ADDR,CAR001,5/31/25,6/1/25,6/5/25,6/5/25,Delivered,54,426,LTL,TRK84779,N/A
SHIP3730,ORD03076,PROD001,WH003,CUST140_ADDR,CAR004,5/31/25,5/31/25,6/3/25,6/3/25,Delivered,118,1148,LTL,TRK86490,N/A
SHIP3731,ORD01386,PROD003,WH002,CUST117_ADDR,CAR004,5/30/25,5/30/25,6/3/25,6/4/25,Delayed,116,1757,Air,TRK57444,Weather
SHIP3732,ORD03637,PROD001,WH002,CUST152_ADDR,CAR001,5/24/25,5/25/25,5/28/25,5/28/25,Delivered,119,837,LTL,TRK08436,N/A
SHIP3733,ORD03208,PROD005,WH001,CUST134_ADDR,CAR001,6/6/25,6/7/25,6/12/25,6/12/25,Delivered,58,573,Air,TRK45851,N/A
SHIP3734,ORD05213,PROD002,WH002,CUST191_ADDR,CAR004,5/30/25,5/30/25,6/1/25,6/1/25,Delivered,200,470,Rail,TRK67939,N/A
SHIP3735,ORD02341,PROD005,WH003,CUST170_ADDR,CAR001,5/23/25,5/23/25,5/26/25,5/26/25,Delivered,24,1977,LTL,TRK84006,N/A
SHIP3736,ORD05397,PROD003,WH003,CUST144_ADDR,CAR004,5/31/25,6/1/25,6/2/25,6/2/25,Delivered,72,1083,LTL,TRK80918,N/A
SHIP3737,ORD00155,PROD004,WH002,CUST181_ADDR,CAR002,5/18/25,5/19/25,5/21/25,5/21/25,Delivered,197,1192,Air,TRK24801,N/A
SHIP3738,ORD03087,PROD004,WH002,CUST179_ADDR,CAR002,6/11/25,6/12/25,6/17/25,6/17/25,Delivered,28,1157,Ground,TRK00061,N/A
SHIP3739,ORD01191,PROD004,WH002,CUST105_ADDR,CAR001,6/4/25,6/4/25,6/6/25,6/6/25,Delivered,26,749,Rail,TRK47600,N/A
SHIP3740,ORD04054,PROD001,WH001,CUST129_ADDR,CAR003,6/9/25,6/9/25,6/12/25,6/12/25,Delivered,133,1990,Rail,TRK75535,N/A
SHIP3741,ORD05319,PROD005,WH002,CUST164_ADDR,CAR002,5/27/25,5/27/25,5/31/25,5/31/25,Delivered,78,784,Ground,TRK28720,N/A
SHIP3742,ORD03644,PROD005,WH001,CUST110_ADDR,CAR001,5/16/25,5/17/25,5/19/25,5/19/25,Delivered,196,549,LTL,TRK26840,N/A
SHIP3743,ORD00808,PROD001,WH001,CUST199_ADDR,CAR003,5/19/25,5/19/25,5/21/25,5/23/25,Delayed,196,712,Air,TRK01409,Customs
SHIP3744,ORD04283,PROD005,WH003,CUST176_ADDR,CAR003,5/16/25,5/16/25,5/18/25,5/18/25,Delivered,140,1857,Air,TRK76498,N/A
SHIP3745,ORD02409,PROD005,WH002,CUST121_ADDR,CAR002,6/8/25,6/9/25,6/14/25,6/14/25,Delivered,126,764,Ground,TRK64402,N/A
SHIP3746,ORD00509,PROD004,WH002,CUST123_ADDR,CAR004,6/11/25,6/12/25,6/15/25,6/15/25,Delivered,189,436,Rail,TRK16093,N/A
SHIP3747,ORD00743,PROD004,WH003,CUST161_ADDR,CAR001,5/26/25,5/26/25,5/30/25,5/30/25,Delivered,102,545,Rail,TRK70081,N/A
SHIP3748,ORD00125,PROD001,WH003,CUST159_ADDR,CAR003,6/4/25,6/5/25,6/8/25,6/7/25,Delivered,105,935,Ground,TRK41724,N/A
SHIP3749,ORD05197,PROD004,WH002,CUST181_ADDR,CAR002,6/1/25,6/2/25,6/5/25,6/5/25,Delivered,48,361,LTL,TRK66958,N/A
SHIP3750,ORD04613,PROD002,WH003,CUST197_ADDR,CAR001,5/18/25,5/18/25,5/21/25,5/21/25,Delivered,186,1892,LTL,TRK31060,N/A
SHIP3751,ORD05576,PROD002,WH001,CUST114_ADDR,CAR002,5/18/25,5/18/25,5/25/25,5/25/25,Delivered,195,1370,Ground,TRK55275,N/A
SHIP3752,ORD03751,PROD001,WH001,CUST107_ADDR,CAR003,6/7/25,6/7/25,6/14/25,6/14/25,Delivered,58,1840,LTL,TRK73270,N/A
SHIP3753,ORD00921,PROD005,WH003,CUST157_ADDR,CAR001,5/24/25,5/25/25,5/27/25,5/27/25,Delivered,32,1757,Rail,TRK78528,N/A
SHIP3754,ORD05712,PROD001,WH002,CUST186_ADDR,CAR003,5/29/25,5/30/25,6/1/25,6/1/25,Delivered,181,1097,Ground,TRK17311,N/A
SHIP3755,ORD01103,PROD002,WH002,CUST179_ADDR,CAR004,5/29/25,5/30/25,6/4/25,6/4/25,Delivered,132,1425,Rail,TRK76726,N/A
SHIP3756,ORD04361,PROD005,WH001,CUST195_ADDR,CAR001,5/20/25,5/20/25,5/27/25,5/27/25,Delivered,168,1044,Ground,TRK38434,N/A
SHIP3757,ORD00192,PROD004,WH001,CUST134_ADDR,CAR003,6/12/25,6/12/25,6/16/25,6/16/25,Delivered,65,1376,Air,TRK11531,N/A
SHIP3758,ORD04994,PROD002,WH002,CUST173_ADDR,CAR003,5/26/25,5/26/25,5/30/25,5/30/25,Delivered,192,732,Ground,TRK12576,N/A
SHIP3759,ORD03059,PROD004,WH002,CUST115_ADDR,CAR002,5/16/25,5/17/25,5/21/25,5/23/25,Delayed,79,594,Ground,TRK58379,Mechanical
SHIP3760,ORD05692,PROD003,WH001,CUST146_ADDR,CAR002,6/6/25,6/6/25,6/12/25,6/11/25,Delivered,165,1932,Ground,TRK43396,N/A
SHIP3761,ORD05589,PROD003,WH001,CUST120_ADDR,CAR002,5/18/25,5/18/25,5/23/25,5/23/25,Delivered,116,910,LTL,TRK80121,N/A
SHIP3762,ORD01145,PROD003,WH002,CUST162_ADDR,CAR003,6/1/25,6/2/25,6/7/25,6/6/25,Delivered,172,1931,Ground,TRK23150,N/A
SHIP3763,ORD05781,PROD005,WH003,CUST152_ADDR,CAR003,5/17/25,5/17/25,5/21/25,5/21/25,Delivered,39,445,Ground,TRK85060,N/A
SHIP3764,ORD03870,PROD002,WH003,CUST168_ADDR,CAR003,6/14/25,6/14/25,6/16/25,6/16/25,Delivered,192,1421,Ground,TRK96744,N/A
SHIP3765,ORD05885,PROD003,WH003,CUST114_ADDR,CAR003,6/8/25,6/9/25,6/10/25,6/11/25,Delayed,17,1396,Rail,TRK15876,Weather
SHIP3766,ORD00501,PROD001,WH001,CUST130_ADDR,CAR001,6/13/25,6/14/25,6/16/25,6/16/25,Delivered,151,1706,Air,TRK03065,N/A
SHIP3767,ORD01311,PROD001,WH001,CUST162_ADDR,CAR003,6/6/25,6/6/25,6/9/25,6/9/25,Delivered,170,1046,Rail,TRK87004,N/A
SHIP3768,ORD01162,PROD003,WH001,CUST190_ADDR,CAR004,6/9/25,6/10/25,6/11/25,6/11/25,Delivered,157,1708,Rail,TRK40813,N/A
SHIP3769,ORD02153,PROD001,WH003,CUST126_ADDR,CAR003,6/1/25,6/1/25,6/8/25,6/7/25,Delivered,198,1671,Air,TRK64721,N/A
SHIP3770,ORD05842,PROD002,WH002,CUST184_ADDR,CAR001,5/15/25,5/16/25,5/21/25,5/21/25,Delivered,49,1968,Air,TRK08699,N/A
SHIP3771,ORD01115,PROD001,WH003,CUST106_ADDR,CAR004,5/27/25,5/27/25,6/1/25,5/31/25,Delivered,63,397,Rail,TRK13848,N/A
SHIP3772,ORD00968,PROD004,WH002,CUST181_ADDR,CAR002,6/14/25,6/15/25,6/20/25,6/22/25,Delayed,156,688,Ground,TRK15473,Weather
SHIP3773,ORD02582,PROD005,WH001,CUST149_ADDR,CAR001,5/22/25,5/22/25,5/26/25,5/27/25,Delayed,174,1295,LTL,TRK52662,Mechanical
SHIP3774,ORD00164,PROD003,WH002,CUST162_ADDR,CAR004,6/12/25,6/12/25,6/15/25,6/15/25,Delivered,122,1422,Air,TRK73303,N/A
SHIP3775,ORD05262,PROD005,WH003,CUST192_ADDR,CAR001,6/1/25,6/1/25,6/8/25,6/8/25,Delivered,160,1745,Ground,TRK25355,N/A
SHIP3776,ORD01457,PROD001,WH002,CUST164_ADDR,CAR001,5/20/25,5/20/25,5/24/25,5/24/25,Delivered,171,483,LTL,TRK06713,N/A
SHIP3777,ORD02871,PROD004,WH001,CUST110_ADDR,CAR002,5/18/25,5/18/25,5/25/25,5/25/25,Delivered,87,1221,LTL,TRK92476,N/A
SHIP3778,ORD01159,PROD004,WH002,CUST126_ADDR,CAR003,5/27/25,5/28/25,6/1/25,6/1/25,Delivered,184,1401,Ground,TRK87697,N/A
SHIP3779,ORD04529,PROD004,WH002,CUST173_ADDR,CAR001,5/25/25,5/26/25,5/27/25,5/27/25,Delivered,29,868,Air,TRK02846,N/A
SHIP3780,ORD02484,PROD001,WH001,CUST126_ADDR,CAR001,6/13/25,6/13/25,6/20/25,6/20/25,Delivered,153,792,LTL,TRK25133,N/A
SHIP3781,ORD02300,PROD005,WH001,CUST103_ADDR,CAR002,6/9/25,6/9/25,6/14/25,6/14/25,Delivered,109,329,LTL,TRK72844,N/A
SHIP3782,ORD02337,PROD004,WH001,CUST183_ADDR,CAR002,6/7/25,6/7/25,6/9/25,6/9/25,Delivered,166,605,Rail,TRK28534,N/A
SHIP3783,ORD05659,PROD004,WH003,CUST150_ADDR,CAR002,5/27/25,5/28/25,5/31/25,5/30/25,Delivered,136,758,LTL,TRK17640,N/A
SHIP3784,ORD00479,PROD002,WH003,CUST119_ADDR,CAR002,5/21/25,5/22/25,5/26/25,5/26/25,Delivered,174,1974,Rail,TRK71571,N/A
SHIP3785,ORD01822,PROD003,WH001,CUST168_ADDR,CAR002,6/1/25,6/2/25,6/8/25,6/9/25,Delayed,55,460,Air,TRK58106,Traffic
SHIP3786,ORD00002,PROD003,WH001,CUST166_ADDR,CAR002,5/16/25,5/16/25,5/18/25,5/19/25,Delayed,191,305,Air,TRK63251,Mechanical
SHIP3787,ORD02599,PROD005,WH003,CUST179_ADDR,CAR004,6/6/25,6/6/25,6/10/25,6/10/25,Delivered,46,1044,LTL,TRK99949,N/A
SHIP3788,ORD04861,PROD002,WH002,CUST184_ADDR,CAR003,6/5/25,6/5/25,6/10/25,6/11/25,Delayed,72,814,Ground,TRK09682,Mechanical
SHIP3789,ORD02862,PROD002,WH002,CUST188_ADDR,CAR001,5/21/25,5/22/25,5/27/25,5/27/25,Delivered,115,617,LTL,TRK86897,N/A
SHIP3790,ORD00282,PROD003,WH003,CUST171_ADDR,CAR003,6/10/25,6/11/25,6/13/25,6/13/25,Delivered,37,1768,Rail,TRK34358,N/A
SHIP3791,ORD03138,PROD002,WH002,CUST167_ADDR,CAR003,5/31/25,5/31/25,6/3/25,6/3/25,Delivered,124,728,Ground,TRK21841,N/A
SHIP3792,ORD04726,PROD005,WH001,CUST190_ADDR,CAR004,5/21/25,5/22/25,5/24/25,5/25/25,Delayed,40,436,Ground,TRK61002,Mechanical
SHIP3793,ORD05891,PROD003,WH002,CUST173_ADDR,CAR001,6/10/25,6/11/25,6/15/25,6/15/25,Delivered,10,383,Rail,TRK47802,N/A
SHIP3794,ORD00932,PROD003,WH001,CUST128_ADDR,CAR002,5/22/25,5/23/25,5/26/25,5/25/25,Delivered,72,636,LTL,TRK55772,N/A
SHIP3795,ORD00850,PROD002,WH003,CUST110_ADDR,CAR004,6/8/25,6/8/25,6/11/25,6/11/25,Delivered,124,1845,Air,TRK22039,N/A
SHIP3796,ORD03295,PROD003,WH003,CUST108_ADDR,CAR002,5/21/25,5/21/25,5/26/25,5/25/25,Delivered,121,1392,LTL,TRK26950,N/A
SHIP3797,ORD04106,PROD004,WH001,CUST156_ADDR,CAR002,5/17/25,5/17/25,5/22/25,5/23/25,Delayed,55,1240,Air,TRK34685,Customs
SHIP3798,ORD01732,PROD002,WH002,CUST196_ADDR,CAR004,5/31/25,6/1/25,6/7/25,6/7/25,Delivered,13,335,Air,TRK89959,N/A
SHIP3799,ORD01334,PROD001,WH001,CUST104_ADDR,CAR004,5/24/25,5/24/25,5/29/25,5/29/25,Delivered,174,1313,Ground,TRK33948,N/A
SHIP3800,ORD01780,PROD001,WH002,CUST133_ADDR,CAR004,5/20/25,5/20/25,5/23/25,5/25/25,Delayed,47,909,Air,TRK69384,Customs
SHIP3801,ORD05608,PROD001,WH002,CUST103_ADDR,CAR001,5/19/25,5/19/25,5/26/25,5/27/25,Delayed,134,1055,Air,TRK73368,Weather
SHIP3802,ORD04862,PROD005,WH002,CUST130_ADDR,CAR002,6/5/25,6/6/25,6/7/25,6/9/25,Delayed,177,762,LTL,TRK23996,Mechanical
SHIP3803,ORD04266,PROD004,WH001,CUST190_ADDR,CAR004,6/13/25,6/14/25,6/16/25,6/16/25,Delivered,62,540,Air,TRK17139,N/A
SHIP3804,ORD04040,PROD001,WH001,CUST158_ADDR,CAR002,5/28/25,5/29/25,6/1/25,6/1/25,Delivered,22,1392,Air,TRK38394,N/A
SHIP3805,ORD04902,PROD005,WH002,CUST142_ADDR,CAR001,5/19/25,5/19/25,5/26/25,5/26/25,Delivered,114,1899,Ground,TRK21226,N/A
