Claim ID,Reserve Date,Initial Reserve Amount,Current Reserve Amount,Reserve Type
CLM4516,12/18/23,9666,8582,Indemnity Reserve
CLM4517,6/5/23,36813,25565,Indemnity Reserve
CLM4518,5/9/24,1256,489,Indemnity Reserve
CLM4519,6/20/23,34932,7891,Indemnity Reserve
CLM4520,3/1/23,38138,17624,Indemnity Reserve
CLM4521,4/21/23,20089,8751,Indemnity Reserve
CLM4522,2/22/24,28342,15127,Indemnity Reserve
CLM4523,10/13/23,39354,10895,Indemnity Reserve
CLM4524,2/1/24,27113,24047,Indemnity Reserve
CLM4525,8/8/23,47876,30051,Indemnity Reserve
CLM4526,1/11/23,22063,15887,Indemnity Reserve
CLM4527,1/1/23,6626,3820,Indemnity Reserve
CLM4528,6/24/24,24054,8716,Indemnity Reserve
CLM4529,4/21/23,42075,19406,Indemnity Reserve
CLM4530,1/20/24,13796,8407,Indemnity Reserve
CLM4531,7/16/23,41779,22767,Indemnity Reserve
CLM4532,3/15/24,5144,5078,Indemnity Reserve
CLM4533,6/20/24,5406,4393,Indemnity Reserve
CLM4534,1/25/24,31379,2907,Indemnity Reserve
CLM4535,12/8/23,9997,1563,Indemnity Reserve
CLM4536,9/27/23,16914,8298,Indemnity Reserve
CLM4537,9/13/23,46561,19957,Indemnity Reserve
CLM4538,1/19/24,43064,15214,Indemnity Reserve
CLM4539,5/3/24,5192,684,Indemnity Reserve
CLM4540,9/7/23,22975,19770,Indemnity Reserve
CLM4541,3/13/24,22715,17999,Indemnity Reserve
CLM4542,6/29/24,14996,13838,Indemnity Reserve
CLM4543,12/24/23,44966,31268,Indemnity Reserve
CLM4544,11/23/23,22111,13998,Indemnity Reserve
CLM4545,11/20/23,41736,27725,Indemnity Reserve
CLM4546,3/16/24,45725,30204,Indemnity Reserve
CLM4547,12/4/23,43945,32235,Indemnity Reserve
CLM4548,2/17/23,4539,186,Indemnity Reserve
CLM4549,5/5/24,24860,7518,Indemnity Reserve
CLM4550,2/15/23,12566,5320,Indemnity Reserve
CLM4551,1/23/23,48432,10973,Indemnity Reserve
CLM4552,4/15/24,11251,1783,Indemnity Reserve
CLM4553,3/20/23,48931,40555,Indemnity Reserve
CLM4554,10/19/23,49995,35008,Indemnity Reserve
CLM4555,4/21/24,9712,6787,Indemnity Reserve
CLM4556,3/23/24,10503,1063,Indemnity Reserve
CLM4557,3/2/23,40470,18630,Indemnity Reserve
CLM4558,1/8/24,37718,32482,Indemnity Reserve
CLM4559,10/19/23,11523,7781,Indemnity Reserve
CLM4560,2/10/23,17508,14146,Indemnity Reserve
CLM4561,6/1/23,42951,15759,Indemnity Reserve
CLM4562,7/23/23,8871,8052,Indemnity Reserve
CLM4563,5/25/24,22975,4706,Indemnity Reserve
CLM4564,12/2/23,10428,3790,Indemnity Reserve
CLM4565,5/21/24,20595,5963,Indemnity Reserve
CLM4566,5/23/24,3885,1427,Indemnity Reserve
CLM4567,6/30/23,41325,18904,Indemnity Reserve
CLM4568,4/19/24,8548,222,Indemnity Reserve
CLM4569,6/3/23,11937,11326,Indemnity Reserve
CLM4570,6/9/23,47229,10592,Indemnity Reserve
CLM4571,9/18/23,44851,26337,Indemnity Reserve
CLM4572,8/17/23,14013,1874,Indemnity Reserve
CLM4573,1/18/24,12216,7876,Indemnity Reserve
CLM4574,2/21/24,7786,2388,Indemnity Reserve
CLM4575,1/23/24,39272,15787,Indemnity Reserve
CLM4576,7/29/23,38100,8361,Indemnity Reserve
CLM4577,5/5/23,1748,824,Indemnity Reserve
CLM4578,3/21/23,38391,11699,Indemnity Reserve
CLM4579,11/21/23,5535,4843,Indemnity Reserve
CLM4580,5/20/24,2150,1055,Indemnity Reserve
CLM4581,1/2/24,32907,20061,Indemnity Reserve
CLM4582,8/26/23,23994,5149,Indemnity Reserve
CLM4583,6/19/24,21756,14556,Indemnity Reserve
CLM4584,3/7/23,38000,17345,Indemnity Reserve
CLM4585,3/2/24,12371,9111,Indemnity Reserve
CLM4586,10/15/23,43662,21124,Indemnity Reserve
CLM4587,1/17/23,48270,34941,Indemnity Reserve
CLM4588,6/9/24,5712,266,Indemnity Reserve
CLM4589,1/9/24,44276,39232,Indemnity Reserve
CLM4590,4/11/23,43855,41574,Indemnity Reserve
CLM4591,11/6/23,42900,4553,Indemnity Reserve
CLM4592,7/23/23,38042,12291,Indemnity Reserve
CLM4593,10/10/23,32886,30211,Indemnity Reserve
CLM4594,1/2/24,15234,1431,Indemnity Reserve
CLM4595,5/3/23,47822,500,Indemnity Reserve
CLM4596,7/16/23,30443,281,Indemnity Reserve
CLM4597,1/30/23,34240,11295,Indemnity Reserve
CLM4598,5/12/23,5410,4712,Indemnity Reserve
CLM4599,4/25/24,6483,6036,Indemnity Reserve
CLM4600,6/2/23,18295,12384,Indemnity Reserve
CLM4601,2/27/23,13144,11020,Indemnity Reserve
CLM4602,11/24/23,17792,15860,Indemnity Reserve
CLM4603,3/27/23,26298,281,Indemnity Reserve
CLM4604,6/20/23,2231,45,Indemnity Reserve
CLM4605,10/22/23,44345,40949,Indemnity Reserve
CLM4606,3/23/24,43014,33886,Indemnity Reserve
CLM4607,5/24/24,35452,6687,Indemnity Reserve
CLM4608,1/20/24,26319,14658,Indemnity Reserve
CLM4609,6/17/24,42928,12460,Indemnity Reserve
CLM4610,1/16/23,16433,6522,Indemnity Reserve
CLM4611,10/31/23,42026,6835,Indemnity Reserve
CLM4612,5/31/23,10121,2644,Indemnity Reserve
CLM4613,4/26/24,8166,4202,Indemnity Reserve
CLM4614,10/26/23,46738,26467,Indemnity Reserve
CLM4615,4/27/23,32760,1372,Indemnity Reserve
CLM4616,4/22/24,19337,5716,Indemnity Reserve
CLM4617,3/13/24,31698,16935,Indemnity Reserve
CLM4618,6/12/23,5308,1786,Indemnity Reserve
CLM4619,8/10/23,31247,22640,Indemnity Reserve
CLM4620,8/6/23,1823,45,Indemnity Reserve
CLM4621,8/28/23,45242,12559,Indemnity Reserve
CLM4622,4/11/23,20672,15491,Indemnity Reserve
CLM4623,9/13/23,9724,6714,Indemnity Reserve
CLM4624,10/28/23,46411,35855,Indemnity Reserve
CLM4625,10/15/23,16786,3427,Indemnity Reserve
CLM4626,6/12/23,42642,6327,Indemnity Reserve
CLM4627,5/28/24,47196,42157,Indemnity Reserve
CLM4628,7/3/23,14420,10469,Indemnity Reserve
CLM4629,7/28/23,23627,5396,Indemnity Reserve
CLM4630,3/31/24,25434,20820,Indemnity Reserve
CLM4631,2/25/24,16834,1379,Indemnity Reserve
CLM4632,12/15/23,24511,11237,Indemnity Reserve
CLM4633,7/26/23,46913,43725,Indemnity Reserve
CLM4634,1/21/23,40480,25585,Indemnity Reserve
CLM4635,3/21/23,39215,18106,Indemnity Reserve
CLM4636,6/21/23,37909,5866,Indemnity Reserve
CLM4637,1/28/24,45896,23734,Indemnity Reserve
CLM4638,5/21/24,19751,14748,Indemnity Reserve
CLM4639,3/28/24,23825,15237,Indemnity Reserve
CLM4640,11/11/23,29142,20692,Indemnity Reserve
CLM4641,1/25/24,10825,8897,Indemnity Reserve
CLM4642,2/12/23,10616,10036,Indemnity Reserve
CLM4643,1/8/24,46273,33651,Indemnity Reserve
CLM4644,2/2/24,12720,1148,Indemnity Reserve
CLM4645,5/11/24,13297,10907,Indemnity Reserve
CLM4646,4/14/23,43614,17009,Indemnity Reserve
CLM4647,7/26/23,21918,7861,Indemnity Reserve
CLM4648,4/9/23,19927,1563,Indemnity Reserve
CLM4649,5/13/24,20580,19353,Indemnity Reserve
CLM4650,11/16/23,5681,1905,Indemnity Reserve
CLM4651,1/10/24,6480,2295,Indemnity Reserve
CLM4652,5/23/24,43990,4266,Indemnity Reserve
CLM4653,10/28/23,40074,26758,Indemnity Reserve
CLM4654,4/21/23,48423,36941,Indemnity Reserve
CLM4655,4/17/24,1981,797,Indemnity Reserve
CLM4656,2/23/24,28624,17733,Indemnity Reserve
CLM4657,7/30/23,31868,16096,Indemnity Reserve
CLM4658,11/15/23,13703,10001,Indemnity Reserve
CLM4659,7/10/23,13088,766,Indemnity Reserve
CLM4660,9/4/23,14335,3904,Indemnity Reserve
CLM4661,10/27/23,43591,11385,Indemnity Reserve
CLM4662,5/8/24,42452,31514,Indemnity Reserve
CLM4663,5/30/24,6296,4238,Indemnity Reserve
CLM4664,1/1/24,40210,4596,Indemnity Reserve
CLM4665,9/27/23,49012,25587,Indemnity Reserve
CLM4666,3/12/24,13033,4872,Indemnity Reserve
CLM4667,3/26/23,21869,5967,Indemnity Reserve
CLM4668,4/16/24,4022,1814,Indemnity Reserve
CLM4669,7/11/23,18004,9678,Indemnity Reserve
CLM4670,12/25/23,25778,20285,Indemnity Reserve
CLM4671,7/4/23,30905,5643,Indemnity Reserve
CLM4672,12/9/23,14679,1704,Indemnity Reserve
CLM4673,6/22/23,10704,1315,Indemnity Reserve
CLM4674,11/24/23,44228,32584,Indemnity Reserve
CLM4675,2/27/24,30242,26365,Indemnity Reserve
CLM4676,2/11/24,32005,480,Indemnity Reserve
CLM4677,1/29/23,13502,415,Indemnity Reserve
CLM4678,6/24/23,29731,22159,Indemnity Reserve
CLM4679,2/2/23,26238,14615,Indemnity Reserve
CLM4680,3/2/24,30607,17970,Indemnity Reserve
CLM4681,6/16/23,44651,24072,Indemnity Reserve
CLM4682,10/27/23,9454,3281,Indemnity Reserve
CLM4683,3/19/24,22346,15333,Indemnity Reserve
CLM4684,7/10/23,46262,9808,Indemnity Reserve
CLM4685,2/20/24,46082,13962,Indemnity Reserve
CLM4686,6/10/24,46722,28156,Indemnity Reserve
CLM4687,2/9/23,21560,4870,Indemnity Reserve
CLM4688,5/21/24,9934,8908,Indemnity Reserve
CLM4689,6/20/24,19980,2800,Indemnity Reserve
CLM4690,4/23/23,43734,13017,Indemnity Reserve
CLM4691,7/29/23,32998,27438,Indemnity Reserve
CLM4692,2/2/24,23895,15862,Indemnity Reserve
CLM4693,2/24/24,26811,529,Indemnity Reserve
CLM4694,3/12/24,39874,33716,Indemnity Reserve
CLM4695,2/23/24,48156,47496,Indemnity Reserve
CLM4696,10/13/23,29624,3851,Indemnity Reserve
CLM4697,1/8/23,49136,4369,Indemnity Reserve
CLM4698,11/24/23,18059,9817,Indemnity Reserve
CLM4699,11/15/23,6026,4231,Indemnity Reserve
CLM4700,1/23/24,23333,16019,Indemnity Reserve
CLM4701,11/25/23,11063,3798,Indemnity Reserve
CLM4702,3/4/23,23902,22482,Indemnity Reserve
CLM4703,1/11/23,47749,5850,Indemnity Reserve
CLM4704,3/2/23,21656,8189,Indemnity Reserve
CLM4705,2/23/23,18413,14801,Indemnity Reserve
CLM4706,1/25/23,24323,16412,Indemnity Reserve
CLM4707,5/25/24,39154,9612,Indemnity Reserve
CLM4708,10/27/23,20643,5336,Indemnity Reserve
CLM4709,11/23/23,49931,15920,Indemnity Reserve
CLM4710,2/9/24,27778,26352,Indemnity Reserve
CLM4711,1/25/23,35269,16135,Indemnity Reserve
CLM4712,8/10/23,47928,40958,Indemnity Reserve
CLM4713,3/31/24,25116,22466,Indemnity Reserve
CLM4714,2/26/24,17283,7591,Indemnity Reserve
CLM4715,5/27/23,32041,12399,Indemnity Reserve
CLM4716,5/30/23,37158,4861,Indemnity Reserve
CLM4717,6/30/23,15143,2503,Indemnity Reserve
CLM4718,11/30/23,9539,7578,Indemnity Reserve
CLM4719,11/3/23,5454,2259,Indemnity Reserve
CLM4720,9/23/23,3524,636,Indemnity Reserve
CLM4721,6/28/23,1874,764,Indemnity Reserve
CLM4722,7/24/23,25200,19250,Indemnity Reserve
CLM4723,5/29/23,19129,14672,Indemnity Reserve
CLM4724,1/12/23,22714,1588,Indemnity Reserve
CLM4725,12/17/23,24879,19879,Indemnity Reserve
CLM4726,4/13/24,34749,16469,Indemnity Reserve
CLM4727,2/26/23,34558,9597,Indemnity Reserve
CLM4728,1/24/23,15776,9167,Indemnity Reserve
CLM4729,8/15/23,44255,36856,Indemnity Reserve
CLM4730,2/4/24,40783,33387,Indemnity Reserve
CLM4731,7/9/23,44206,3390,Indemnity Reserve
CLM4732,6/27/23,46266,29784,Indemnity Reserve
CLM4733,3/10/24,41109,24492,Indemnity Reserve
CLM4734,6/23/24,8121,1343,Indemnity Reserve
CLM4735,5/11/24,22733,9499,Indemnity Reserve
CLM4736,2/28/23,16947,9602,Indemnity Reserve
CLM4737,1/13/24,32579,8624,Indemnity Reserve
CLM4738,8/8/23,40933,20315,Indemnity Reserve
CLM4739,12/3/23,20996,20111,Indemnity Reserve
CLM4740,10/19/23,26739,9321,Indemnity Reserve
CLM4741,12/13/23,31875,2821,Indemnity Reserve
CLM4742,3/12/24,5641,1681,Indemnity Reserve
CLM4743,6/12/23,2454,1260,Indemnity Reserve
CLM4744,1/21/24,1148,850,Indemnity Reserve
CLM4745,9/9/23,37394,24622,Indemnity Reserve
CLM4746,1/17/24,31841,26095,Indemnity Reserve
CLM4747,9/26/23,5996,5501,Indemnity Reserve
CLM4748,12/20/23,39098,19233,Indemnity Reserve
CLM4749,8/29/23,25567,25252,Indemnity Reserve
CLM4750,2/14/23,47441,11703,Indemnity Reserve
CLM4751,4/19/23,35940,16873,Indemnity Reserve
CLM4752,1/26/24,38561,6670,Indemnity Reserve
CLM4753,1/7/23,32626,26750,Indemnity Reserve
CLM4754,5/23/24,1312,73,Indemnity Reserve
CLM4755,3/7/24,44467,17439,Indemnity Reserve
CLM4756,9/2/23,20916,9667,Indemnity Reserve
CLM4757,12/31/23,22568,4010,Indemnity Reserve
CLM4758,2/7/23,45974,3300,Indemnity Reserve
CLM4759,12/31/23,11931,7339,Indemnity Reserve
CLM4760,1/9/24,28081,27469,Indemnity Reserve
CLM4761,2/22/24,1577,1522,Indemnity Reserve
CLM4762,6/8/24,40924,35384,Indemnity Reserve
CLM4763,4/13/24,31070,24679,Indemnity Reserve
CLM4764,8/15/23,31048,733,Indemnity Reserve
CLM4765,5/29/23,40199,10994,Indemnity Reserve
CLM4766,6/8/23,6922,5224,Indemnity Reserve
CLM4767,4/14/24,35879,30757,Indemnity Reserve
CLM4768,12/12/23,29717,20086,Indemnity Reserve
CLM4769,2/17/23,2773,30,Indemnity Reserve
CLM4770,3/24/23,26561,1492,Indemnity Reserve
CLM4771,12/16/23,24044,334,Indemnity Reserve
CLM4772,6/20/24,28736,8634,Indemnity Reserve
CLM4773,8/25/23,9519,5471,Indemnity Reserve
CLM4774,2/9/23,10324,7713,Indemnity Reserve
CLM4775,9/6/23,45125,11353,Indemnity Reserve
CLM4776,2/18/23,14228,5259,Indemnity Reserve
CLM4777,9/23/23,8603,4162,Indemnity Reserve
CLM4778,4/3/24,24872,13320,Indemnity Reserve
CLM4779,2/15/24,15638,636,Indemnity Reserve
CLM4780,11/10/23,38510,30940,Indemnity Reserve
CLM4781,9/29/23,32585,26347,Indemnity Reserve
CLM4782,1/20/24,31216,21062,Indemnity Reserve
CLM4783,12/21/23,18068,13913,Indemnity Reserve
CLM4784,3/16/24,9690,2342,Indemnity Reserve
CLM4785,4/9/23,16435,4104,Indemnity Reserve
CLM4786,10/18/23,35377,34802,Indemnity Reserve
CLM4787,11/29/23,32210,31706,Indemnity Reserve
CLM4788,5/9/24,11403,1937,Indemnity Reserve
CLM4789,1/18/24,36129,34489,Indemnity Reserve
CLM4790,6/23/23,40109,39282,Indemnity Reserve
CLM4791,1/12/23,35889,32934,Indemnity Reserve
CLM4792,9/9/23,22104,471,Indemnity Reserve
CLM4793,6/16/24,42468,18355,Indemnity Reserve
CLM4794,9/3/23,27985,15350,Indemnity Reserve
CLM4795,10/31/23,22459,20279,Indemnity Reserve
CLM4796,2/19/24,44429,1705,Indemnity Reserve
CLM4797,8/30/23,5682,1954,Indemnity Reserve
CLM4798,6/21/24,39196,20522,Indemnity Reserve
CLM4799,3/1/24,25051,10136,Indemnity Reserve
CLM4800,6/1/24,13871,9820,Indemnity Reserve
CLM4801,1/28/24,34979,32946,Indemnity Reserve
CLM4802,9/5/23,31817,15089,Indemnity Reserve
CLM4803,7/23/23,17606,12660,Indemnity Reserve
CLM4804,7/12/23,5025,40,Indemnity Reserve
CLM4805,11/23/23,39941,13460,Indemnity Reserve
CLM4806,5/23/23,42625,15623,Indemnity Reserve
CLM4807,9/12/23,39671,18802,Indemnity Reserve
CLM4808,4/4/24,9632,3455,Indemnity Reserve
CLM4809,5/31/24,10047,2584,Indemnity Reserve
CLM4810,12/22/23,1643,404,Indemnity Reserve
CLM4811,3/29/24,25837,19857,Indemnity Reserve
CLM4812,7/3/23,6412,260,Indemnity Reserve
CLM4813,2/19/24,31391,22626,Indemnity Reserve
CLM4814,3/8/23,47524,30292,Indemnity Reserve
CLM4815,4/7/23,24949,7174,Indemnity Reserve
CLM4816,3/6/23,2946,2856,Indemnity Reserve
CLM4817,11/20/23,19696,15021,Indemnity Reserve
CLM4818,11/30/23,23442,4214,Indemnity Reserve
CLM4819,3/31/23,20517,18299,Indemnity Reserve
CLM4820,7/25/23,15807,11089,Indemnity Reserve
CLM4821,5/27/24,42681,4992,Indemnity Reserve
CLM4822,4/27/24,12513,7494,Indemnity Reserve
CLM4823,12/4/23,24834,16174,Indemnity Reserve
CLM4824,1/10/24,33596,9616,Indemnity Reserve
CLM4825,5/30/24,24786,19661,Indemnity Reserve
CLM4826,5/29/24,16183,2613,Indemnity Reserve
CLM4827,10/5/23,42677,14072,Indemnity Reserve
CLM4828,6/26/24,5180,4792,Indemnity Reserve
CLM4829,5/21/24,5868,5746,Indemnity Reserve
CLM4830,12/15/23,9319,2465,Indemnity Reserve
CLM4831,11/8/23,33075,16905,Indemnity Reserve
CLM4832,1/12/24,5165,1298,Indemnity Reserve
CLM4833,8/11/23,27114,6266,Indemnity Reserve
CLM4834,2/15/24,7585,3254,Indemnity Reserve
CLM4835,1/22/24,44994,25000,Indemnity Reserve
CLM4836,3/24/24,37644,34571,Indemnity Reserve
CLM4837,5/20/23,16571,3642,Indemnity Reserve
CLM4838,12/13/23,29768,21231,Indemnity Reserve
CLM4839,3/9/23,24940,22494,Indemnity Reserve
CLM4840,2/9/23,19769,7949,Indemnity Reserve
CLM4841,1/28/23,25684,10435,Indemnity Reserve
CLM4842,5/20/24,26528,23772,Indemnity Reserve
CLM4843,12/21/23,43115,29341,Indemnity Reserve
CLM4844,8/23/23,19023,4815,Indemnity Reserve
CLM4845,3/13/24,31543,556,Indemnity Reserve
CLM4846,4/10/24,47333,18756,Indemnity Reserve
CLM4847,8/22/23,44157,26545,Indemnity Reserve
CLM4848,5/5/24,38579,36944,Indemnity Reserve
CLM4849,6/7/24,12898,11297,Indemnity Reserve
CLM4850,5/21/23,36217,3259,Indemnity Reserve
CLM4851,12/23/23,40288,21054,Indemnity Reserve
CLM4852,2/7/23,48866,36514,Indemnity Reserve
CLM4853,5/29/23,29973,6463,Indemnity Reserve
CLM4854,2/27/24,23998,10495,Indemnity Reserve
CLM4855,8/18/23,28234,23470,Indemnity Reserve
CLM4856,10/13/23,14857,9541,Indemnity Reserve
CLM4857,5/11/23,27291,6735,Indemnity Reserve
CLM4858,6/10/24,4852,2056,Indemnity Reserve
CLM4859,9/5/23,24932,402,Indemnity Reserve
CLM4860,5/10/23,40629,28568,Indemnity Reserve
CLM4861,5/15/24,34805,3330,Indemnity Reserve
CLM4862,5/5/24,4988,2015,Indemnity Reserve
CLM4863,1/12/24,1159,452,Indemnity Reserve
CLM4864,2/22/23,29965,13026,Indemnity Reserve
CLM4865,4/8/23,48405,29116,Indemnity Reserve
CLM4866,8/17/23,1509,520,Indemnity Reserve
CLM4867,10/20/23,15972,2616,Indemnity Reserve
CLM4868,12/8/23,8299,459,Indemnity Reserve
CLM4869,4/1/23,38459,19893,Indemnity Reserve
CLM4870,9/2/23,42355,30264,Indemnity Reserve
CLM4871,1/9/23,33814,16908,Indemnity Reserve
CLM4872,12/1/23,30710,7416,Indemnity Reserve
CLM4873,5/24/24,36775,28399,Indemnity Reserve
CLM4874,4/11/23,31367,12521,Indemnity Reserve
CLM4875,1/17/23,11924,6550,Indemnity Reserve
CLM4876,5/17/24,28934,22181,Indemnity Reserve
CLM4877,7/13/23,4446,6,Indemnity Reserve
CLM4878,6/27/23,2066,1758,Indemnity Reserve
CLM4879,8/16/23,22382,13496,Indemnity Reserve
CLM4880,4/6/24,47817,27958,Indemnity Reserve
CLM4881,3/29/23,17818,13210,Indemnity Reserve
CLM4882,4/4/24,9274,534,Indemnity Reserve
CLM4883,2/1/24,24527,12273,Indemnity Reserve
CLM4884,1/30/24,27707,3146,Indemnity Reserve
CLM4885,3/28/24,25575,19000,Indemnity Reserve
CLM4886,12/22/23,46379,26619,Indemnity Reserve
CLM4887,1/27/23,46782,3572,Indemnity Reserve
CLM4888,5/2/24,26424,7434,Indemnity Reserve
CLM4889,3/30/23,12459,6981,Indemnity Reserve
CLM4890,12/21/23,33069,22169,Indemnity Reserve
CLM4891,2/20/23,45048,29659,Indemnity Reserve
CLM4892,9/6/23,46580,26699,Indemnity Reserve
CLM4893,8/13/23,20729,5041,Indemnity Reserve
CLM4894,2/14/23,9363,991,Indemnity Reserve
CLM4895,4/29/23,39755,38687,Indemnity Reserve
CLM4896,11/17/23,26280,3903,Indemnity Reserve
CLM4897,1/23/24,24581,21465,Indemnity Reserve
CLM4898,4/2/24,42119,18705,Indemnity Reserve
CLM4899,6/10/23,10924,4464,Indemnity Reserve
CLM4900,6/8/23,38881,2073,Indemnity Reserve
CLM4901,3/19/24,7841,3163,Indemnity Reserve
CLM4902,10/24/23,28394,16658,Indemnity Reserve
CLM4903,11/21/23,32351,3087,Indemnity Reserve
CLM4904,6/11/24,12605,2970,Indemnity Reserve
CLM4905,4/15/23,42370,38858,Indemnity Reserve
CLM4906,3/23/24,6963,6406,Indemnity Reserve
CLM4907,3/8/24,46174,42253,Indemnity Reserve
CLM4908,2/21/23,22015,20543,Indemnity Reserve
CLM4909,6/1/24,20094,9747,Indemnity Reserve
CLM4910,6/11/23,14447,11576,Indemnity Reserve
CLM4911,3/9/24,19289,18061,Indemnity Reserve
CLM4912,3/16/23,32935,12199,Indemnity Reserve
CLM4913,6/10/24,1682,121,Indemnity Reserve
CLM4914,5/25/23,17057,8649,Indemnity Reserve
CLM4915,2/20/23,45335,25324,Indemnity Reserve
CLM4916,4/2/23,39125,27261,Indemnity Reserve
CLM4917,8/21/23,44261,5702,Indemnity Reserve
CLM4918,11/7/23,31357,26278,Indemnity Reserve
CLM4919,2/26/24,39634,29114,Indemnity Reserve
CLM4920,12/8/23,19794,16609,Indemnity Reserve
CLM4921,11/12/23,33136,5150,Indemnity Reserve
CLM4922,2/15/24,38192,22648,Indemnity Reserve
CLM4923,6/30/24,38986,10781,Indemnity Reserve
CLM4924,3/1/23,19775,15951,Indemnity Reserve
CLM4925,10/12/23,34497,31017,Indemnity Reserve
CLM4926,11/14/23,40074,21668,Indemnity Reserve
CLM4927,12/30/23,17381,982,Indemnity Reserve
CLM4928,3/27/23,13144,4233,Indemnity Reserve
CLM4929,6/2/24,47784,9467,Indemnity Reserve
CLM4930,6/14/23,45851,17987,Indemnity Reserve
CLM4931,8/12/23,44562,19994,Indemnity Reserve
CLM4932,2/10/24,30498,2348,Indemnity Reserve
CLM4933,2/13/23,39277,24871,Indemnity Reserve
CLM4934,9/11/23,10660,215,Indemnity Reserve
CLM4935,5/20/23,40012,24990,Indemnity Reserve
CLM4936,6/29/24,18355,3751,Indemnity Reserve
CLM4937,2/7/24,27717,16518,Indemnity Reserve
CLM4938,2/7/24,49599,33236,Indemnity Reserve
CLM4939,5/23/23,29002,10557,Indemnity Reserve
CLM4940,6/17/23,39664,28047,Indemnity Reserve
CLM4941,5/31/23,2656,136,Indemnity Reserve
CLM4942,1/5/23,8614,3103,Indemnity Reserve
CLM4943,12/23/23,5356,3387,Indemnity Reserve
CLM4944,6/4/24,20548,12499,Indemnity Reserve
CLM4945,6/13/24,12235,5567,Indemnity Reserve
CLM4946,12/5/23,18058,10292,Indemnity Reserve
CLM4947,10/15/23,20673,11521,Indemnity Reserve
CLM4948,10/22/23,1769,633,Indemnity Reserve
CLM4949,6/29/24,43833,16081,Indemnity Reserve
CLM4950,6/25/23,39984,4045,Indemnity Reserve
CLM4951,9/4/23,32537,30149,Indemnity Reserve
CLM4952,2/11/23,23814,12706,Indemnity Reserve
CLM4953,3/31/23,26356,25548,Indemnity Reserve
CLM4954,1/19/24,38493,1558,Indemnity Reserve
CLM4955,2/17/24,34903,1143,Indemnity Reserve
CLM4956,4/8/23,14485,10272,Indemnity Reserve
CLM4957,2/25/24,4726,1302,Indemnity Reserve
CLM4958,6/27/24,48194,2090,Indemnity Reserve
CLM4959,4/21/23,13666,5997,Indemnity Reserve
CLM4960,10/24/23,23044,22594,Indemnity Reserve
CLM4961,4/17/23,6636,585,Indemnity Reserve
CLM4962,4/7/24,40458,16751,Indemnity Reserve
CLM4963,10/31/23,27086,18797,Indemnity Reserve
CLM4964,8/26/23,44696,41569,Indemnity Reserve
CLM4965,2/11/23,33668,16683,Indemnity Reserve
CLM4966,6/12/24,24243,23353,Indemnity Reserve
CLM4967,3/11/24,21415,6415,Indemnity Reserve
CLM4968,7/14/23,36459,12531,Indemnity Reserve
CLM4969,7/20/23,4276,3064,Indemnity Reserve
CLM4970,6/16/23,39019,19660,Indemnity Reserve
CLM4971,1/14/24,22643,1018,Indemnity Reserve
CLM4972,12/29/23,6679,5089,Indemnity Reserve
CLM4973,3/10/24,44571,41188,Indemnity Reserve
CLM4974,2/9/23,15662,5706,Indemnity Reserve
CLM4975,3/16/23,17775,10929,Indemnity Reserve
CLM4976,3/11/23,44056,26777,Indemnity Reserve
CLM4977,8/19/23,8527,6291,Indemnity Reserve
CLM4978,1/11/23,40397,26884,Indemnity Reserve
CLM4979,9/19/23,23055,17699,Indemnity Reserve
CLM4980,4/16/24,49964,27009,Indemnity Reserve
CLM4981,1/4/23,47650,43365,Indemnity Reserve
CLM4982,12/20/23,45746,1344,Indemnity Reserve
CLM4983,3/19/23,10805,5406,Indemnity Reserve
CLM4984,6/12/23,4317,584,Indemnity Reserve
CLM4985,8/15/23,16338,6668,Indemnity Reserve
CLM4986,5/20/23,15738,10261,Indemnity Reserve
CLM4987,12/3/23,14009,11048,Indemnity Reserve
CLM4988,3/8/23,22798,17411,Indemnity Reserve
CLM4989,1/30/24,29908,5013,Indemnity Reserve
CLM4990,5/7/23,18819,9271,Indemnity Reserve
CLM4991,4/15/23,47702,23043,Indemnity Reserve
CLM4992,2/10/24,21577,20243,Indemnity Reserve
CLM4993,11/27/23,2814,671,Indemnity Reserve
