Claim ID,Transaction Date,Transaction Type,Amount Paid,Payment Category,Payee Type,Currency
CLM128,6/17/24,Expense,4030,Investigation,Investigator,USD
CLM017,5/29/24,Payment,27434,Indemnity,Vendor,USD
CLM117,5/31/24,Expense,404,Replacement,Legal Counsel,USD
CLM132,6/10/24,Expense,2506,Replacement,Legal Counsel,USD
CLM152,4/18/24,Expense,511,Investigation,Investigator,USD
CLM098,4/14/24,Payment,13160,Legal,Vendor,USD
CLM197,5/17/24,Payment,45736,Medical,Medical Provider,USD
CLM170,5/22/24,Payment,40543,Indemnity,Policyholder,USD
CLM140,2/9/24,Payment,37963,Medical,Vendor,USD
CLM092,6/20/24,Payment,22753,Medical,Medical Provider,USD
CLM135,2/12/24,Payment,22576,Legal,Vendor,USD
CLM059,2/18/24,Expense,2675,Investigation,Legal Counsel,USD
CLM050,1/6/24,Payment,28151,Repair,Vendor,USD
CLM146,3/17/24,Payment,20722,Legal,Medical Provider,USD
CLM044,4/12/24,Payment,4850,Legal,Medical Provider,USD
CLM187,4/24/24,Payment,26903,Indemnity,Policyholder,USD
CLM051,1/30/24,Expense,4050,Investigation,Investigator,USD
CLM100,5/23/24,Payment,19548,Medical,Policyholder,USD
CLM124,5/20/24,Payment,28003,Legal,Medical Provider,USD
CLM106,5/24/24,Expense,396,Investigation,Legal Counsel,USD
CLM196,5/25/24,Expense,4431,Replacement,Legal Counsel,USD
CLM095,1/27/24,Payment,25823,Medical,Vendor,USD
CLM002,1/2/24,Expense,927,Replacement,Legal Counsel,USD
CLM028,3/20/24,Payment,17024,Medical,Policyholder,USD
CLM032,2/25/24,Expense,2791,Investigation,Investigator,USD
CLM167,3/14/24,Payment,27658,Medical,Medical Provider,USD
CLM106,2/26/24,Payment,5366,Legal,Policyholder,USD
CLM034,5/2/24,Payment,35629,Indemnity,Policyholder,USD
CLM121,3/6/24,Expense,106,Investigation,Investigator,USD
CLM016,4/18/24,Payment,22084,Repair,Vendor,USD
CLM193,1/17/24,Payment,5080,Legal,Vendor,USD
CLM083,2/4/24,Payment,788,Medical,Policyholder,USD
CLM101,3/24/24,Payment,41900,Legal,Vendor,USD
CLM025,4/10/24,Payment,37339,Legal,Vendor,USD
CLM134,4/3/24,Expense,1744,Investigation,Legal Counsel,USD
CLM155,1/6/24,Expense,1250,Investigation,Investigator,USD
CLM043,4/26/24,Expense,1192,Replacement,Legal Counsel,USD
CLM108,4/30/24,Payment,45093,Medical,Medical Provider,USD
CLM121,6/24/24,Payment,46621,Indemnity,Policyholder,USD
CLM060,1/28/24,Expense,1717,Replacement,Legal Counsel,USD
CLM107,5/13/24,Expense,4325,Investigation,Investigator,USD
CLM019,2/22/24,Expense,92,Replacement,Legal Counsel,USD
CLM042,2/23/24,Expense,2703,Replacement,Legal Counsel,USD
CLM062,3/11/24,Expense,1558,Replacement,Legal Counsel,USD
CLM008,2/28/24,Expense,2511,Investigation,Investigator,USD
CLM004,2/28/24,Payment,1124,Indemnity,Medical Provider,USD
CLM007,4/29/24,Payment,44488,Medical,Medical Provider,USD
CLM085,3/9/24,Expense,2469,Investigation,Legal Counsel,USD
CLM101,4/13/24,Expense,1932,Replacement,Legal Counsel,USD
CLM085,2/19/24,Expense,929,Replacement,Legal Counsel,USD
CLM060,1/28/24,Expense,4261,Investigation,Investigator,USD
CLM047,5/8/24,Expense,559,Replacement,Legal Counsel,USD
CLM147,2/16/24,Expense,4666,Replacement,Legal Counsel,USD
CLM030,3/8/24,Payment,15517,Medical,Policyholder,USD
CLM190,3/10/24,Payment,47462,Medical,Policyholder,USD
CLM139,3/11/24,Expense,2298,Investigation,Investigator,USD
CLM141,3/1/24,Expense,3122,Investigation,Legal Counsel,USD
CLM093,1/6/24,Expense,2122,Replacement,Investigator,USD
CLM188,6/24/24,Expense,1593,Investigation,Investigator,USD
CLM184,3/12/24,Payment,10813,Indemnity,Policyholder,USD
CLM189,3/15/24,Expense,3913,Replacement,Investigator,USD
CLM197,3/1/24,Expense,2015,Investigation,Investigator,USD
CLM061,2/19/24,Expense,2448,Replacement,Legal Counsel,USD
CLM118,4/17/24,Expense,2712,Investigation,Legal Counsel,USD
CLM008,6/15/24,Expense,1278,Investigation,Investigator,USD
CLM082,6/27/24,Expense,3118,Replacement,Investigator,USD
CLM024,4/24/24,Expense,4342,Investigation,Legal Counsel,USD
CLM139,2/26/24,Payment,42018,Medical,Vendor,USD
CLM107,3/16/24,Payment,16559,Legal,Medical Provider,USD
CLM124,4/4/24,Payment,16972,Indemnity,Medical Provider,USD
CLM116,5/18/24,Payment,16165,Medical,Vendor,USD
CLM005,4/17/24,Payment,16044,Repair,Vendor,USD
CLM179,4/13/24,Expense,1028,Investigation,Investigator,USD
CLM040,5/31/24,Payment,23036,Legal,Policyholder,USD
CLM195,5/4/24,Expense,3291,Investigation,Investigator,USD
CLM186,5/9/24,Expense,3498,Investigation,Investigator,USD
CLM053,3/7/24,Expense,3936,Replacement,Legal Counsel,USD
CLM029,1/24/24,Expense,891,Replacement,Legal Counsel,USD
CLM165,3/28/24,Payment,31975,Legal,Policyholder,USD
CLM180,4/14/24,Payment,24254,Repair,Vendor,USD
CLM038,2/14/24,Payment,22437,Legal,Medical Provider,USD
CLM191,6/3/24,Expense,1447,Replacement,Investigator,USD
CLM151,5/17/24,Payment,31371,Legal,Vendor,USD
CLM165,2/2/24,Expense,3800,Replacement,Legal Counsel,USD
CLM023,2/19/24,Payment,29479,Indemnity,Vendor,USD
CLM094,5/17/24,Payment,26095,Indemnity,Policyholder,USD
CLM007,3/22/24,Expense,3169,Investigation,Legal Counsel,USD
CLM129,3/21/24,Expense,3038,Replacement,Legal Counsel,USD
CLM116,5/14/24,Payment,35335,Indemnity,Vendor,USD
CLM125,1/15/24,Expense,276,Replacement,Legal Counsel,USD
CLM111,1/18/24,Payment,42704,Medical,Policyholder,USD
CLM035,1/21/24,Expense,1190,Investigation,Investigator,USD
CLM103,3/16/24,Payment,47637,Medical,Vendor,USD
CLM054,6/22/24,Payment,30146,Medical,Vendor,USD
CLM010,1/18/24,Expense,1677,Investigation,Investigator,USD
CLM035,6/16/24,Expense,609,Replacement,Legal Counsel,USD
CLM028,1/17/24,Payment,26387,Indemnity,Vendor,USD
CLM165,1/21/24,Expense,3214,Investigation,Investigator,USD
CLM037,4/28/24,Expense,3037,Replacement,Investigator,USD
CLM007,1/16/24,Payment,47888,Indemnity,Medical Provider,USD
CLM086,1/13/24,Expense,2362,Investigation,Investigator,USD
CLM047,6/9/24,Expense,4703,Replacement,Investigator,USD
CLM045,4/4/24,Payment,5386,Legal,Medical Provider,USD
CLM151,3/31/24,Expense,1571,Replacement,Investigator,USD
CLM132,4/16/24,Payment,23969,Indemnity,Medical Provider,USD
CLM056,3/27/24,Expense,1285,Investigation,Legal Counsel,USD
CLM118,2/14/24,Expense,3859,Investigation,Investigator,USD
CLM122,4/4/24,Payment,12846,Indemnity,Vendor,USD
CLM178,4/11/24,Expense,3705,Replacement,Legal Counsel,USD
CLM127,4/4/24,Expense,4857,Investigation,Legal Counsel,USD
CLM147,2/25/24,Expense,1092,Replacement,Legal Counsel,USD
CLM058,2/14/24,Expense,721,Investigation,Investigator,USD
CLM160,5/28/24,Payment,4350,Indemnity,Medical Provider,USD
CLM017,2/14/24,Payment,15310,Medical,Medical Provider,USD
CLM009,5/5/24,Payment,43843,Repair,Medical Provider,USD
CLM039,5/14/24,Expense,3331,Investigation,Investigator,USD
CLM004,6/4/24,Payment,32715,Medical,Policyholder,USD
CLM077,4/10/24,Payment,20496,Repair,Medical Provider,USD
CLM082,3/18/24,Expense,2705,Investigation,Legal Counsel,USD
CLM114,5/20/24,Payment,2045,Medical,Medical Provider,USD
CLM027,6/15/24,Expense,3646,Investigation,Legal Counsel,USD
CLM114,4/21/24,Payment,21492,Legal,Vendor,USD
CLM186,6/2/24,Expense,351,Investigation,Legal Counsel,USD
CLM131,4/1/24,Payment,24955,Legal,Vendor,USD
CLM196,5/12/24,Payment,2487,Medical,Vendor,USD
CLM081,4/19/24,Expense,3239,Investigation,Investigator,USD
CLM061,6/7/24,Expense,3187,Replacement,Investigator,USD
CLM086,2/9/24,Expense,1842,Investigation,Investigator,USD
CLM053,1/11/24,Expense,4714,Replacement,Investigator,USD
CLM088,1/5/24,Expense,791,Replacement,Investigator,USD
CLM113,2/23/24,Expense,3507,Replacement,Investigator,USD
CLM117,1/21/24,Payment,16061,Repair,Policyholder,USD
CLM093,3/16/24,Payment,44479,Medical,Vendor,USD
CLM122,3/6/24,Expense,122,Investigation,Legal Counsel,USD
CLM159,5/13/24,Expense,551,Investigation,Investigator,USD
CLM059,5/29/24,Payment,6496,Repair,Medical Provider,USD
CLM035,4/6/24,Payment,44608,Indemnity,Vendor,USD
CLM189,2/15/24,Payment,21890,Repair,Medical Provider,USD
CLM192,6/15/24,Expense,315,Investigation,Investigator,USD
CLM022,1/1/24,Expense,202,Investigation,Investigator,USD
CLM198,3/24/24,Expense,1009,Investigation,Investigator,USD
CLM032,6/18/24,Expense,4641,Investigation,Legal Counsel,USD
CLM130,2/7/24,Expense,98,Replacement,Legal Counsel,USD
CLM097,1/10/24,Payment,8805,Legal,Policyholder,USD
CLM134,3/24/24,Expense,1770,Investigation,Legal Counsel,USD
CLM105,2/2/24,Expense,2265,Investigation,Legal Counsel,USD
CLM150,6/21/24,Payment,11766,Legal,Policyholder,USD
CLM018,6/17/24,Payment,11362,Indemnity,Vendor,USD
CLM129,1/6/24,Expense,4724,Investigation,Investigator,USD
CLM055,5/21/24,Payment,7456,Indemnity,Vendor,USD
CLM152,3/1/24,Expense,4058,Investigation,Investigator,USD
CLM081,6/18/24,Payment,30172,Indemnity,Policyholder,USD
CLM079,3/11/24,Payment,31941,Legal,Policyholder,USD
CLM017,2/10/24,Expense,3515,Replacement,Legal Counsel,USD
CLM092,6/14/24,Expense,2147,Investigation,Investigator,USD
CLM108,2/23/24,Payment,32341,Legal,Vendor,USD
CLM158,5/10/24,Payment,38335,Medical,Medical Provider,USD
CLM015,5/25/24,Expense,4007,Replacement,Investigator,USD
CLM016,2/10/24,Expense,3244,Replacement,Investigator,USD
CLM118,4/19/24,Payment,6052,Legal,Vendor,USD
CLM042,5/16/24,Payment,40381,Indemnity,Medical Provider,USD
CLM192,2/20/24,Expense,211,Replacement,Legal Counsel,USD
CLM078,3/4/24,Expense,1818,Investigation,Investigator,USD
CLM077,6/28/24,Payment,15799,Repair,Vendor,USD
CLM172,3/16/24,Expense,4545,Investigation,Investigator,USD
CLM014,1/9/24,Payment,49699,Legal,Policyholder,USD
CLM154,5/28/24,Expense,4000,Replacement,Investigator,USD
CLM008,3/12/24,Expense,999,Investigation,Investigator,USD
CLM073,6/7/24,Payment,24885,Legal,Policyholder,USD
CLM162,6/10/24,Payment,39112,Indemnity,Vendor,USD
CLM173,2/28/24,Expense,4783,Replacement,Investigator,USD
CLM113,2/1/24,Expense,4129,Investigation,Investigator,USD
CLM035,3/18/24,Expense,3056,Investigation,Investigator,USD
CLM143,2/15/24,Expense,1831,Investigation,Legal Counsel,USD
CLM067,3/3/24,Payment,39802,Medical,Vendor,USD
CLM021,5/26/24,Expense,1043,Investigation,Legal Counsel,USD
CLM121,1/29/24,Expense,148,Replacement,Investigator,USD
CLM117,5/30/24,Expense,497,Investigation,Investigator,USD
CLM145,3/24/24,Payment,46855,Legal,Vendor,USD
CLM024,4/6/24,Payment,16196,Indemnity,Medical Provider,USD
CLM112,1/14/24,Expense,3609,Investigation,Investigator,USD
CLM017,5/12/24,Payment,34434,Medical,Medical Provider,USD
CLM189,3/8/24,Expense,1850,Replacement,Legal Counsel,USD
CLM074,3/13/24,Expense,3534,Replacement,Legal Counsel,USD
CLM099,3/30/24,Expense,2200,Investigation,Investigator,USD
CLM110,1/3/24,Expense,374,Replacement,Investigator,USD
CLM098,1/12/24,Expense,3789,Replacement,Legal Counsel,USD
CLM154,5/23/24,Expense,2188,Investigation,Investigator,USD
CLM195,3/5/24,Payment,18869,Medical,Policyholder,USD
CLM177,5/5/24,Expense,798,Replacement,Legal Counsel,USD
CLM145,6/8/24,Expense,90,Investigation,Investigator,USD
CLM115,6/17/24,Payment,23568,Indemnity,Vendor,USD
CLM126,3/5/24,Expense,4809,Investigation,Investigator,USD
CLM058,6/3/24,Payment,6516,Medical,Vendor,USD
CLM074,6/3/24,Expense,2153,Replacement,Legal Counsel,USD
CLM086,5/22/24,Expense,3022,Replacement,Legal Counsel,USD
CLM062,5/18/24,Payment,30045,Legal,Policyholder,USD
CLM076,4/24/24,Expense,1032,Investigation,Investigator,USD
CLM059,3/20/24,Expense,3845,Investigation,Investigator,USD
CLM182,2/23/24,Payment,36807,Legal,Medical Provider,USD
CLM003,4/22/24,Expense,2765,Investigation,Legal Counsel,USD
CLM020,6/29/24,Expense,3889,Investigation,Investigator,USD
CLM129,2/19/24,Payment,42916,Medical,Vendor,USD
CLM058,5/9/24,Expense,3250,Replacement,Legal Counsel,USD
CLM129,5/21/24,Expense,3039,Investigation,Legal Counsel,USD
CLM110,3/22/24,Expense,4483,Investigation,Investigator,USD
CLM105,1/18/24,Expense,739,Replacement,Investigator,USD
CLM048,6/17/24,Expense,1151,Investigation,Legal Counsel,USD
CLM168,1/26/24,Payment,45234,Legal,Policyholder,USD
CLM173,2/16/24,Payment,43062,Medical,Policyholder,USD
CLM118,2/12/24,Expense,853,Replacement,Investigator,USD
CLM139,6/10/24,Expense,2799,Replacement,Legal Counsel,USD
CLM099,2/21/24,Expense,3772,Investigation,Legal Counsel,USD
CLM162,2/7/24,Expense,1341,Replacement,Legal Counsel,USD
CLM159,3/5/24,Payment,8374,Medical,Vendor,USD
CLM059,4/5/24,Payment,31701,Repair,Policyholder,USD
CLM095,4/22/24,Payment,11623,Medical,Vendor,USD
CLM066,4/8/24,Expense,2027,Replacement,Investigator,USD
CLM008,2/21/24,Payment,47303,Indemnity,Medical Provider,USD
CLM194,2/26/24,Expense,1762,Replacement,Legal Counsel,USD
CLM015,4/25/24,Payment,22255,Medical,Medical Provider,USD
CLM010,5/9/24,Payment,6393,Medical,Vendor,USD
CLM080,5/23/24,Expense,4297,Replacement,Investigator,USD
CLM172,2/5/24,Payment,34339,Repair,Medical Provider,USD
CLM173,3/30/24,Payment,31414,Indemnity,Medical Provider,USD
CLM087,6/21/24,Expense,2068,Investigation,Investigator,USD
CLM115,5/31/24,Payment,11698,Legal,Medical Provider,USD
CLM195,2/21/24,Payment,29535,Repair,Medical Provider,USD
CLM181,5/14/24,Expense,3827,Replacement,Legal Counsel,USD
CLM090,2/21/24,Expense,4354,Investigation,Investigator,USD
CLM061,3/15/24,Payment,5540,Medical,Medical Provider,USD
CLM029,4/23/24,Payment,13512,Indemnity,Vendor,USD
CLM145,1/6/24,Payment,23639,Medical,Medical Provider,USD
CLM121,5/31/24,Payment,35868,Indemnity,Vendor,USD
CLM039,1/26/24,Expense,915,Replacement,Investigator,USD
CLM119,3/20/24,Expense,4145,Investigation,Investigator,USD
CLM038,1/27/24,Expense,1911,Investigation,Legal Counsel,USD
CLM045,3/9/24,Payment,235,Legal,Policyholder,USD
CLM122,1/13/24,Expense,3536,Replacement,Investigator,USD
CLM150,1/16/24,Expense,2541,Replacement,Investigator,USD
CLM127,3/8/24,Expense,4134,Investigation,Investigator,USD
CLM069,2/15/24,Payment,41705,Repair,Medical Provider,USD
CLM074,2/20/24,Expense,1512,Replacement,Legal Counsel,USD
CLM047,5/7/24,Payment,47942,Medical,Vendor,USD
CLM014,6/8/24,Payment,12346,Repair,Vendor,USD
CLM065,4/13/24,Expense,1135,Replacement,Legal Counsel,USD
CLM074,5/7/24,Expense,635,Investigation,Investigator,USD
CLM043,5/6/24,Expense,2514,Replacement,Investigator,USD
CLM130,4/9/24,Payment,21646,Indemnity,Policyholder,USD
CLM155,1/22/24,Expense,2613,Replacement,Legal Counsel,USD
CLM103,4/22/24,Payment,14903,Medical,Policyholder,USD
CLM019,6/6/24,Expense,238,Investigation,Investigator,USD
CLM166,2/6/24,Expense,4209,Investigation,Legal Counsel,USD
CLM031,4/10/24,Expense,796,Replacement,Investigator,USD
CLM181,4/12/24,Expense,2374,Replacement,Investigator,USD
CLM045,4/23/24,Payment,30297,Legal,Vendor,USD
CLM120,6/18/24,Payment,36456,Legal,Medical Provider,USD
CLM153,3/25/24,Expense,4425,Investigation,Investigator,USD
CLM133,5/29/24,Payment,19507,Medical,Medical Provider,USD
CLM153,1/21/24,Payment,45945,Legal,Policyholder,USD
CLM160,5/15/24,Expense,4400,Investigation,Investigator,USD
CLM156,6/25/24,Expense,1981,Replacement,Legal Counsel,USD
CLM047,3/21/24,Payment,24639,Repair,Vendor,USD
CLM096,1/26/24,Expense,2465,Replacement,Investigator,USD
CLM076,1/5/24,Expense,2212,Replacement,Investigator,USD
CLM070,6/10/24,Payment,19160,Repair,Policyholder,USD
CLM161,4/23/24,Payment,15038,Repair,Medical Provider,USD
CLM028,1/25/24,Expense,819,Replacement,Investigator,USD
CLM188,6/15/24,Expense,2866,Replacement,Investigator,USD
CLM009,2/23/24,Payment,4587,Repair,Policyholder,USD
CLM135,1/21/24,Expense,4967,Replacement,Legal Counsel,USD
CLM134,4/14/24,Expense,1040,Replacement,Investigator,USD
CLM004,6/5/24,Payment,25769,Legal,Medical Provider,USD
CLM079,6/14/24,Expense,3913,Investigation,Investigator,USD
CLM152,3/27/24,Payment,9973,Indemnity,Vendor,USD
CLM068,3/25/24,Expense,93,Investigation,Legal Counsel,USD
CLM121,2/14/24,Expense,2705,Replacement,Legal Counsel,USD
CLM150,1/4/24,Payment,44228,Legal,Policyholder,USD
CLM031,5/27/24,Payment,31591,Indemnity,Policyholder,USD
CLM066,5/1/24,Expense,183,Investigation,Investigator,USD
CLM167,2/25/24,Expense,1525,Investigation,Investigator,USD
CLM162,3/5/24,Expense,4753,Replacement,Legal Counsel,USD
CLM141,4/21/24,Payment,7566,Indemnity,Medical Provider,USD
CLM091,2/23/24,Payment,10272,Legal,Vendor,USD
CLM149,1/3/24,Expense,2172,Investigation,Legal Counsel,USD
CLM129,6/19/24,Expense,1569,Investigation,Investigator,USD
CLM086,5/16/24,Payment,11796,Legal,Vendor,USD
CLM024,5/12/24,Expense,1334,Replacement,Investigator,USD
CLM062,6/27/24,Expense,2288,Investigation,Legal Counsel,USD
CLM186,1/28/24,Expense,2917,Replacement,Legal Counsel,USD
CLM058,1/18/24,Expense,166,Replacement,Legal Counsel,USD
CLM144,2/8/24,Payment,48027,Medical,Vendor,USD
CLM048,1/30/24,Payment,23650,Legal,Policyholder,USD
CLM139,4/16/24,Expense,292,Replacement,Legal Counsel,USD
CLM116,5/1/24,Expense,2569,Investigation,Legal Counsel,USD
CLM094,1/3/24,Payment,49378,Legal,Policyholder,USD
CLM176,1/28/24,Payment,17811,Medical,Policyholder,USD
CLM157,6/6/24,Payment,5645,Repair,Policyholder,USD
CLM107,4/24/24,Payment,298,Repair,Vendor,USD
CLM122,5/2/24,Payment,21080,Repair,Vendor,USD
CLM149,1/16/24,Payment,14090,Indemnity,Vendor,USD
CLM172,2/10/24,Payment,2259,Indemnity,Vendor,USD
CLM099,1/22/24,Payment,49819,Medical,Policyholder,USD
CLM084,6/13/24,Payment,10747,Legal,Medical Provider,USD
CLM150,5/4/24,Payment,27850,Indemnity,Vendor,USD
CLM024,5/2/24,Payment,36484,Repair,Medical Provider,USD
CLM103,2/24/24,Payment,35888,Indemnity,Policyholder,USD
CLM121,5/26/24,Payment,49832,Legal,Medical Provider,USD
CLM110,1/22/24,Expense,919,Replacement,Legal Counsel,USD
CLM198,1/7/24,Payment,30331,Legal,Policyholder,USD
CLM193,5/14/24,Expense,1189,Investigation,Investigator,USD
CLM040,6/20/24,Payment,44156,Repair,Vendor,USD
CLM187,6/16/24,Payment,46183,Legal,Medical Provider,USD
CLM001,4/25/24,Payment,6201,Indemnity,Policyholder,USD
CLM059,4/14/24,Payment,43659,Medical,Vendor,USD
CLM023,3/2/24,Payment,38933,Legal,Policyholder,USD
CLM049,5/25/24,Payment,40304,Repair,Policyholder,USD
CLM024,2/26/24,Expense,2738,Investigation,Investigator,USD
CLM032,6/8/24,Expense,2845,Replacement,Legal Counsel,USD
CLM200,6/16/24,Payment,38486,Indemnity,Vendor,USD
CLM151,1/19/24,Expense,4063,Replacement,Investigator,USD
CLM120,2/26/24,Payment,24291,Legal,Policyholder,USD
CLM144,2/18/24,Expense,3397,Investigation,Investigator,USD
CLM069,5/29/24,Payment,46712,Repair,Vendor,USD
CLM138,4/5/24,Payment,917,Repair,Policyholder,USD
CLM068,5/15/24,Expense,2233,Investigation,Legal Counsel,USD
CLM173,1/22/24,Payment,11061,Repair,Vendor,USD
CLM171,6/1/24,Expense,4711,Investigation,Legal Counsel,USD
CLM035,6/3/24,Payment,19289,Legal,Medical Provider,USD
CLM020,6/30/24,Payment,37426,Repair,Policyholder,USD
CLM096,3/28/24,Expense,2625,Replacement,Legal Counsel,USD
CLM012,1/29/24,Payment,47940,Indemnity,Vendor,USD
CLM065,1/9/24,Payment,10036,Indemnity,Vendor,USD
CLM152,4/14/24,Payment,23840,Legal,Medical Provider,USD
CLM054,3/3/24,Expense,1565,Replacement,Legal Counsel,USD
CLM042,6/2/24,Expense,1873,Investigation,Investigator,USD
CLM146,3/28/24,Payment,26970,Medical,Medical Provider,USD
CLM140,4/28/24,Expense,91,Investigation,Investigator,USD
CLM100,2/16/24,Expense,4985,Replacement,Legal Counsel,USD
CLM128,2/5/24,Payment,14319,Repair,Vendor,USD
CLM011,1/6/24,Expense,4572,Investigation,Investigator,USD
CLM063,1/13/24,Expense,4260,Replacement,Investigator,USD
CLM013,6/14/24,Expense,2939,Replacement,Legal Counsel,USD
CLM065,3/4/24,Expense,1674,Investigation,Investigator,USD
CLM119,6/27/24,Expense,4032,Investigation,Investigator,USD
CLM187,5/14/24,Payment,31718,Repair,Vendor,USD
CLM054,2/6/24,Expense,399,Replacement,Investigator,USD
CLM031,3/31/24,Payment,19625,Repair,Policyholder,USD
CLM165,5/23/24,Expense,1841,Investigation,Legal Counsel,USD
CLM062,6/12/24,Expense,1794,Investigation,Investigator,USD
CLM008,3/12/24,Payment,45424,Repair,Medical Provider,USD
CLM110,6/14/24,Expense,193,Investigation,Investigator,USD
CLM125,2/28/24,Payment,19508,Indemnity,Medical Provider,USD
CLM044,5/20/24,Payment,11617,Indemnity,Vendor,USD
CLM185,2/22/24,Payment,34444,Indemnity,Vendor,USD
CLM161,5/27/24,Payment,28766,Repair,Vendor,USD
CLM118,4/29/24,Payment,10649,Indemnity,Vendor,USD
CLM159,2/14/24,Expense,4913,Replacement,Investigator,USD
CLM129,3/1/24,Expense,642,Replacement,Investigator,USD
CLM196,6/26/24,Expense,149,Investigation,Legal Counsel,USD
CLM185,4/9/24,Payment,14851,Medical,Medical Provider,USD
