Claim ID,Milestone Name,Milestone Date,Duration in Stage
CLM1236,Investigation Complete,1/26/24,14
CLM1236,Settlement Offer Made,1/31/24,5
CLM1237,Claim Assigned,1/30/24,0
CLM1237,Initial Contact Made,1/31/24,1
CLM1237,Investigation Complete,2/17/24,17
CLM1237,Settlement Offer Made,3/1/24,13
CLM1237,Claim Closed,3/10/24,9
CLM1238,Claim Assigned,2/15/24,0
CLM1238,Initial Contact Made,2/16/24,1
CLM1239,Claim Assigned,3/21/24,0
CLM1239,Initial Contact Made,3/22/24,1
CLM1239,Investigation Complete,4/21/24,30
CLM1239,Settlement Offer Made,5/3/24,12
CLM1240,Claim Assigned,2/20/24,0
CLM1240,Initial Contact Made,2/21/24,1
CLM1240,Investigation Complete,3/13/24,21
CLM1240,Settlement Offer Made,3/20/24,7
CLM1241,Claim Assigned,3/2/24,0
CLM1241,Initial Contact Made,3/3/24,1
CLM1241,Investigation Complete,3/28/24,25
CLM1241,Settlement Offer Made,4/8/24,11
CLM1241,Claim Closed,4/13/24,5
CLM1242,Claim Assigned,3/27/24,0
CLM1242,Initial Contact Made,3/28/24,1
CLM1242,Investigation Complete,4/13/24,16
CLM1242,Settlement Offer Made,4/23/24,10
CLM1243,Claim Assigned,3/19/24,0
CLM1243,Initial Contact Made,3/20/24,1
CLM1243,Investigation Complete,4/28/24,39
CLM1243,Settlement Offer Made,5/1/24,3
CLM1244,Claim Assigned,2/26/24,0
CLM1244,Initial Contact Made,2/27/24,1
CLM1244,Investigation Complete,3/22/24,24
CLM1245,Claim Assigned,2/16/24,0
CLM1245,Initial Contact Made,2/17/24,1
CLM1245,Investigation Complete,3/26/24,38
CLM1245,Settlement Offer Made,4/4/24,9
CLM1245,Claim Closed,4/19/24,15
CLM1246,Claim Assigned,3/6/24,0
CLM1246,Initial Contact Made,3/7/24,1
CLM1246,Investigation Complete,3/27/24,20
CLM1246,Settlement Offer Made,4/5/24,9
CLM1246,Claim Closed,4/10/24,5
CLM1247,Claim Assigned,3/16/24,0
CLM1247,Initial Contact Made,3/17/24,1
CLM1247,Investigation Complete,4/11/24,25
CLM1247,Settlement Offer Made,4/16/24,5
CLM1248,Claim Assigned,1/6/24,0
CLM1248,Initial Contact Made,1/7/24,1
CLM1249,Claim Assigned,2/14/24,0
CLM1249,Initial Contact Made,2/15/24,1
CLM1249,Investigation Complete,3/19/24,33
CLM1250,Claim Assigned,2/5/24,0
CLM1250,Initial Contact Made,2/6/24,1
CLM1250,Investigation Complete,3/11/24,34
CLM1250,Settlement Offer Made,3/26/24,15
CLM1251,Claim Assigned,2/23/24,0
CLM1251,Initial Contact Made,2/24/24,1
CLM1251,Investigation Complete,3/24/24,29
CLM1251,Settlement Offer Made,3/31/24,7
CLM1251,Claim Closed,4/6/24,6
CLM1252,Claim Assigned,3/7/24,0
CLM1252,Initial Contact Made,3/8/24,1
CLM1252,Investigation Complete,3/28/24,20
CLM1253,Claim Assigned,3/20/24,0
CLM1253,Initial Contact Made,3/21/24,1
CLM1254,Claim Assigned,1/23/24,0
CLM1254,Initial Contact Made,1/24/24,1
CLM1254,Investigation Complete,2/25/24,32
CLM1255,Claim Assigned,2/14/24,0
CLM1255,Initial Contact Made,2/15/24,1
CLM1255,Investigation Complete,3/15/24,29
CLM1255,Settlement Offer Made,3/26/24,11
CLM1255,Claim Closed,4/1/24,6
CLM1256,Claim Assigned,3/24/24,0
CLM1256,Initial Contact Made,3/25/24,1
CLM1256,Investigation Complete,4/13/24,19
CLM1256,Settlement Offer Made,4/23/24,10
CLM1256,Claim Closed,5/2/24,9
CLM1257,Claim Assigned,2/25/24,0
CLM1257,Initial Contact Made,2/26/24,1
CLM1257,Investigation Complete,3/11/24,14
CLM1257,Settlement Offer Made,3/23/24,12
CLM1258,Claim Assigned,3/5/24,0
CLM1258,Initial Contact Made,3/6/24,1
CLM1258,Investigation Complete,3/17/24,11
CLM1258,Settlement Offer Made,3/26/24,9
CLM1258,Claim Closed,4/4/24,9
CLM1259,Claim Assigned,2/4/24,0
CLM1259,Initial Contact Made,2/5/24,1
CLM1259,Investigation Complete,3/3/24,27
CLM1259,Settlement Offer Made,3/14/24,11
CLM1259,Claim Closed,3/28/24,14
CLM1260,Claim Assigned,3/1/24,0
CLM1260,Initial Contact Made,3/2/24,1
CLM1261,Claim Assigned,1/23/24,0
CLM1261,Initial Contact Made,1/24/24,1
CLM1262,Claim Assigned,3/27/24,0
CLM1262,Initial Contact Made,3/28/24,1
CLM1262,Investigation Complete,4/29/24,32
CLM1263,Claim Assigned,1/11/24,0
CLM1263,Initial Contact Made,1/12/24,1
CLM1263,Investigation Complete,2/9/24,28
CLM1263,Settlement Offer Made,2/21/24,12
CLM1263,Claim Closed,3/6/24,14
CLM1264,Claim Assigned,3/3/24,0
CLM1264,Initial Contact Made,3/4/24,1
CLM1264,Investigation Complete,3/19/24,15
CLM1264,Settlement Offer Made,3/23/24,4
CLM1265,Claim Assigned,1/24/24,0
CLM1265,Initial Contact Made,1/25/24,1
CLM1266,Claim Assigned,3/5/24,0
CLM1266,Initial Contact Made,3/6/24,1
CLM1266,Investigation Complete,4/6/24,31
CLM1266,Settlement Offer Made,4/14/24,8
CLM1267,Claim Assigned,3/6/24,0
CLM1267,Initial Contact Made,3/7/24,1
CLM1267,Investigation Complete,3/17/24,10
CLM1267,Settlement Offer Made,3/20/24,3
CLM1268,Claim Assigned,2/25/24,0
CLM1268,Initial Contact Made,2/26/24,1
CLM1268,Investigation Complete,3/26/24,29
CLM1268,Settlement Offer Made,4/3/24,8
CLM1268,Claim Closed,4/13/24,10
CLM1269,Claim Assigned,3/23/24,0
CLM1269,Initial Contact Made,3/24/24,1
CLM1269,Investigation Complete,4/19/24,26
CLM1269,Settlement Offer Made,5/4/24,15
CLM1270,Claim Assigned,1/14/24,0
CLM1270,Initial Contact Made,1/15/24,1
CLM1270,Investigation Complete,2/12/24,28
CLM1270,Settlement Offer Made,2/20/24,8
CLM1270,Claim Closed,3/1/24,10
CLM1271,Claim Assigned,1/27/24,0
CLM1271,Initial Contact Made,1/28/24,1
CLM1271,Investigation Complete,2/13/24,16
CLM1272,Claim Assigned,3/15/24,0
CLM1272,Initial Contact Made,3/16/24,1
CLM1272,Investigation Complete,4/13/24,28
CLM1272,Settlement Offer Made,4/16/24,3
CLM1273,Claim Assigned,1/3/24,0
CLM1273,Initial Contact Made,1/4/24,1
CLM1273,Investigation Complete,2/2/24,29
CLM1273,Settlement Offer Made,2/6/24,4
CLM1274,Claim Assigned,3/12/24,0
CLM1274,Initial Contact Made,3/13/24,1
CLM1274,Investigation Complete,3/31/24,18
CLM1274,Settlement Offer Made,4/5/24,5
CLM1274,Claim Closed,4/11/24,6
CLM1275,Claim Assigned,3/22/24,0
CLM1275,Initial Contact Made,3/23/24,1
CLM1275,Investigation Complete,4/30/24,38
CLM1275,Settlement Offer Made,5/6/24,6
CLM1276,Claim Assigned,2/22/24,0
CLM1276,Initial Contact Made,2/23/24,1
CLM1277,Claim Assigned,2/2/24,0
CLM1277,Initial Contact Made,2/3/24,1
CLM1277,Investigation Complete,2/23/24,20
CLM1277,Settlement Offer Made,3/7/24,13
CLM1277,Claim Closed,3/10/24,3
CLM1278,Claim Assigned,1/14/24,0
CLM1278,Initial Contact Made,1/15/24,1
CLM1279,Claim Assigned,1/25/24,0
CLM1279,Initial Contact Made,1/26/24,1
CLM1279,Investigation Complete,2/10/24,15
CLM1279,Settlement Offer Made,2/20/24,10
CLM1280,Claim Assigned,2/24/24,0
CLM1280,Initial Contact Made,2/25/24,1
CLM1280,Investigation Complete,3/15/24,19
CLM1281,Claim Assigned,3/9/24,0
CLM1281,Initial Contact Made,3/10/24,1
CLM1281,Investigation Complete,4/4/24,25
CLM1281,Settlement Offer Made,4/9/24,5
CLM1282,Claim Assigned,3/4/24,0
CLM1282,Initial Contact Made,3/5/24,1
CLM1282,Investigation Complete,4/10/24,36
CLM1283,Claim Assigned,3/2/24,0
CLM1283,Initial Contact Made,3/3/24,1
CLM1284,Claim Assigned,3/17/24,0
CLM1284,Initial Contact Made,3/18/24,1
CLM1285,Claim Assigned,1/19/24,0
CLM1285,Initial Contact Made,1/20/24,1
CLM1285,Investigation Complete,2/16/24,27
CLM1285,Settlement Offer Made,2/20/24,4
CLM1286,Claim Assigned,2/15/24,0
CLM1286,Initial Contact Made,2/16/24,1
CLM1286,Investigation Complete,3/14/24,27
CLM1286,Settlement Offer Made,3/18/24,4
CLM1287,Claim Assigned,2/3/24,0
CLM1287,Initial Contact Made,2/4/24,1
CLM1288,Claim Assigned,2/10/24,0
CLM1288,Initial Contact Made,2/11/24,1
CLM1288,Investigation Complete,2/25/24,14
CLM1289,Claim Assigned,1/15/24,0
CLM1289,Initial Contact Made,1/16/24,1
CLM1289,Investigation Complete,1/26/24,10
CLM1289,Settlement Offer Made,2/6/24,11
CLM1290,Claim Assigned,1/9/24,0
CLM1290,Initial Contact Made,1/10/24,1
CLM1290,Investigation Complete,1/20/24,10
CLM1290,Settlement Offer Made,1/27/24,7
CLM1290,Claim Closed,2/3/24,7
CLM1291,Claim Assigned,2/14/24,0
CLM1291,Initial Contact Made,2/15/24,1
CLM1291,Investigation Complete,3/8/24,22
CLM1292,Claim Assigned,2/15/24,0
CLM1292,Initial Contact Made,2/16/24,1
CLM1292,Investigation Complete,3/14/24,27
CLM1292,Settlement Offer Made,3/29/24,15
CLM1293,Claim Assigned,1/5/24,0
CLM1293,Initial Contact Made,1/6/24,1
CLM1293,Investigation Complete,2/7/24,32
CLM1294,Claim Assigned,2/17/24,0
CLM1294,Initial Contact Made,2/18/24,1
CLM1294,Investigation Complete,3/27/24,38
CLM1294,Settlement Offer Made,4/1/24,5
CLM1294,Claim Closed,4/12/24,11
CLM1295,Claim Assigned,1/13/24,0
CLM1295,Initial Contact Made,1/14/24,1
CLM1295,Investigation Complete,1/29/24,15
CLM1296,Claim Assigned,3/24/24,0
CLM1296,Initial Contact Made,3/25/24,1
CLM1296,Investigation Complete,4/16/24,22
CLM1296,Settlement Offer Made,4/24/24,8
CLM1296,Claim Closed,4/28/24,4
CLM1297,Claim Assigned,1/6/24,0
CLM1297,Initial Contact Made,1/7/24,1
CLM1298,Claim Assigned,1/7/24,0
CLM1298,Initial Contact Made,1/8/24,1
CLM1298,Investigation Complete,2/6/24,29
CLM1299,Claim Assigned,3/5/24,0
CLM1299,Initial Contact Made,3/6/24,1
CLM1300,Claim Assigned,1/8/24,0
CLM1300,Initial Contact Made,1/9/24,1
CLM1300,Investigation Complete,2/17/24,39
CLM1301,Claim Assigned,3/20/24,0
CLM1301,Initial Contact Made,3/21/24,1
CLM1301,Investigation Complete,4/25/24,35
CLM1301,Settlement Offer Made,5/7/24,12
CLM1302,Claim Assigned,1/3/24,0
CLM1302,Initial Contact Made,1/4/24,1
CLM1302,Investigation Complete,2/3/24,30
CLM1303,Claim Assigned,1/29/24,0
CLM1303,Initial Contact Made,1/30/24,1
CLM1304,Claim Assigned,1/25/24,0
CLM1304,Initial Contact Made,1/26/24,1
CLM1304,Investigation Complete,2/27/24,32
CLM1304,Settlement Offer Made,3/3/24,5
CLM1305,Claim Assigned,1/2/24,0
CLM1305,Initial Contact Made,1/3/24,1
CLM1305,Investigation Complete,2/8/24,36
CLM1305,Settlement Offer Made,2/20/24,12
CLM1305,Claim Closed,2/28/24,8
CLM1306,Claim Assigned,1/11/24,0
CLM1306,Initial Contact Made,1/12/24,1
CLM1306,Investigation Complete,1/22/24,10
CLM1306,Settlement Offer Made,1/27/24,5
CLM1307,Claim Assigned,2/29/24,0
CLM1307,Initial Contact Made,3/1/24,1
CLM1307,Investigation Complete,3/13/24,12
CLM1307,Settlement Offer Made,3/25/24,12
CLM1308,Claim Assigned,1/18/24,0
CLM1308,Initial Contact Made,1/19/24,1
CLM1308,Investigation Complete,1/31/24,12
CLM1308,Settlement Offer Made,2/5/24,5
CLM1309,Claim Assigned,3/23/24,0
CLM1309,Initial Contact Made,3/24/24,1
CLM1309,Investigation Complete,4/21/24,28
CLM1309,Settlement Offer Made,5/5/24,14
CLM1309,Claim Closed,5/12/24,7
CLM1310,Claim Assigned,3/5/24,0
CLM1310,Initial Contact Made,3/6/24,1
CLM1310,Investigation Complete,3/20/24,14
CLM1310,Settlement Offer Made,4/1/24,12
CLM1311,Claim Assigned,3/25/24,0
CLM1311,Initial Contact Made,3/26/24,1
CLM1312,Claim Assigned,3/31/24,0
CLM1312,Initial Contact Made,4/1/24,1
CLM1312,Investigation Complete,4/24/24,23
CLM1312,Settlement Offer Made,5/4/24,10
CLM1313,Claim Assigned,3/6/24,0
CLM1313,Initial Contact Made,3/7/24,1
CLM1313,Investigation Complete,4/16/24,40
CLM1314,Claim Assigned,2/22/24,0
CLM1314,Initial Contact Made,2/23/24,1
CLM1314,Investigation Complete,3/17/24,23
CLM1315,Claim Assigned,3/10/24,0
CLM1315,Initial Contact Made,3/11/24,1
CLM1315,Investigation Complete,3/29/24,18
CLM1316,Claim Assigned,1/29/24,0
CLM1316,Initial Contact Made,1/30/24,1
CLM1317,Claim Assigned,2/21/24,0
CLM1317,Initial Contact Made,2/22/24,1
CLM1318,Claim Assigned,2/11/24,0
CLM1318,Initial Contact Made,2/12/24,1
CLM1319,Claim Assigned,3/29/24,0
CLM1319,Initial Contact Made,3/30/24,1
CLM1319,Investigation Complete,4/16/24,17
CLM1320,Claim Assigned,2/5/24,0
CLM1320,Initial Contact Made,2/6/24,1
CLM1321,Claim Assigned,3/29/24,0
CLM1321,Initial Contact Made,3/30/24,1
CLM1322,Claim Assigned,3/21/24,0
CLM1322,Initial Contact Made,3/22/24,1
CLM1323,Claim Assigned,2/24/24,0
CLM1323,Initial Contact Made,2/25/24,1
CLM1324,Claim Assigned,3/4/24,0
CLM1324,Initial Contact Made,3/5/24,1
CLM1325,Claim Assigned,1/13/24,0
CLM1325,Initial Contact Made,1/14/24,1
CLM1325,Investigation Complete,2/17/24,34
CLM1325,Settlement Offer Made,2/29/24,12
CLM1326,Claim Assigned,2/19/24,0
CLM1326,Initial Contact Made,2/20/24,1
CLM1327,Claim Assigned,2/28/24,0
CLM1327,Initial Contact Made,2/29/24,1
CLM1327,Investigation Complete,3/12/24,12
CLM1327,Settlement Offer Made,3/25/24,13
CLM1327,Claim Closed,4/4/24,10
CLM1328,Claim Assigned,1/4/24,0
CLM1328,Initial Contact Made,1/5/24,1
CLM1328,Investigation Complete,2/4/24,30
CLM1328,Settlement Offer Made,2/7/24,3
CLM1329,Claim Assigned,2/26/24,0
CLM1329,Initial Contact Made,2/27/24,1
CLM1329,Investigation Complete,3/17/24,19
CLM1329,Settlement Offer Made,3/30/24,13
CLM1329,Claim Closed,4/9/24,10
CLM1330,Claim Assigned,3/6/24,0
CLM1330,Initial Contact Made,3/7/24,1
CLM1330,Investigation Complete,3/22/24,15
CLM1331,Claim Assigned,3/9/24,0
CLM1331,Initial Contact Made,3/10/24,1
CLM1332,Claim Assigned,1/29/24,0
CLM1332,Initial Contact Made,1/30/24,1
CLM1332,Investigation Complete,2/21/24,22
CLM1333,Claim Assigned,2/7/24,0
CLM1333,Initial Contact Made,2/8/24,1
CLM1334,Claim Assigned,1/28/24,0
CLM1334,Initial Contact Made,1/29/24,1
CLM1334,Investigation Complete,2/11/24,13
CLM1335,Claim Assigned,2/19/24,0
CLM1335,Initial Contact Made,2/20/24,1
CLM1335,Investigation Complete,3/22/24,31
CLM1335,Settlement Offer Made,4/1/24,10
CLM1335,Claim Closed,4/10/24,9
CLM1336,Claim Assigned,1/26/24,0
CLM1336,Initial Contact Made,1/27/24,1
CLM1336,Investigation Complete,2/15/24,19
CLM1336,Settlement Offer Made,2/20/24,5
CLM1337,Claim Assigned,3/9/24,0
CLM1337,Initial Contact Made,3/10/24,1
CLM1338,Claim Assigned,3/31/24,0
CLM1338,Initial Contact Made,4/1/24,1
CLM1339,Claim Assigned,1/27/24,0
CLM1339,Initial Contact Made,1/28/24,1
CLM1339,Investigation Complete,2/14/24,17
CLM1340,Claim Assigned,1/23/24,0
CLM1340,Initial Contact Made,1/24/24,1
CLM1341,Claim Assigned,2/12/24,0
CLM1341,Initial Contact Made,2/13/24,1
CLM1341,Investigation Complete,3/19/24,35
CLM1342,Claim Assigned,3/1/24,0
CLM1342,Initial Contact Made,3/2/24,1
CLM1342,Investigation Complete,3/21/24,19
CLM1343,Claim Assigned,1/24/24,0
CLM1343,Initial Contact Made,1/25/24,1
CLM1344,Claim Assigned,2/13/24,0
CLM1344,Initial Contact Made,2/14/24,1
CLM1344,Investigation Complete,3/13/24,28
CLM1345,Claim Assigned,2/28/24,0
CLM1345,Initial Contact Made,2/29/24,1
CLM1346,Claim Assigned,1/13/24,0
CLM1346,Initial Contact Made,1/14/24,1
CLM1346,Investigation Complete,1/25/24,11
CLM1346,Settlement Offer Made,2/8/24,14
CLM1347,Claim Assigned,3/11/24,0
CLM1347,Initial Contact Made,3/12/24,1
CLM1347,Investigation Complete,4/2/24,21
CLM1348,Claim Assigned,2/4/24,0
CLM1348,Initial Contact Made,2/5/24,1
CLM1348,Investigation Complete,3/1/24,25
CLM1348,Settlement Offer Made,3/5/24,4
CLM1349,Claim Assigned,1/16/24,0
CLM1349,Initial Contact Made,1/17/24,1
CLM1350,Claim Assigned,1/9/24,0
CLM1350,Initial Contact Made,1/10/24,1
CLM1350,Investigation Complete,1/30/24,20
CLM1350,Settlement Offer Made,2/4/24,5
CLM1351,Claim Assigned,3/8/24,0
CLM1351,Initial Contact Made,3/9/24,1
CLM1352,Claim Assigned,2/24/24,0
CLM1352,Initial Contact Made,2/25/24,1
CLM1352,Investigation Complete,3/18/24,22
CLM1353,Claim Assigned,2/11/24,0
CLM1353,Initial Contact Made,2/12/24,1
CLM1353,Investigation Complete,3/2/24,19
CLM1353,Settlement Offer Made,3/12/24,10
CLM1353,Claim Closed,3/18/24,6
CLM1354,Claim Assigned,2/29/24,0
CLM1354,Initial Contact Made,3/1/24,1
CLM1354,Investigation Complete,3/31/24,30
CLM1354,Settlement Offer Made,4/12/24,12
CLM1355,Claim Assigned,3/24/24,0
CLM1355,Initial Contact Made,3/25/24,1
CLM1355,Investigation Complete,5/2/24,38
CLM1356,Claim Assigned,2/10/24,0
CLM1356,Initial Contact Made,2/11/24,1
CLM1356,Investigation Complete,2/25/24,14
CLM1356,Settlement Offer Made,2/29/24,4
CLM1357,Claim Assigned,1/19/24,0
CLM1357,Initial Contact Made,1/20/24,1
CLM1358,Claim Assigned,2/4/24,0
CLM1358,Initial Contact Made,2/5/24,1
CLM1358,Investigation Complete,2/25/24,20
CLM1358,Settlement Offer Made,3/2/24,6
CLM1358,Claim Closed,3/15/24,13
CLM1359,Claim Assigned,3/1/24,0
CLM1359,Initial Contact Made,3/2/24,1
CLM1359,Investigation Complete,3/22/24,20
CLM1360,Claim Assigned,2/21/24,0
CLM1360,Initial Contact Made,2/22/24,1
CLM1360,Investigation Complete,3/16/24,23
CLM1360,Settlement Offer Made,3/22/24,6
CLM1361,Claim Assigned,2/6/24,0
CLM1361,Initial Contact Made,2/7/24,1
CLM1361,Investigation Complete,2/28/24,21
CLM1361,Settlement Offer Made,3/13/24,14
CLM1361,Claim Closed,3/26/24,13
CLM1362,Claim Assigned,1/1/24,0
CLM1362,Initial Contact Made,1/2/24,1
CLM1362,Investigation Complete,1/25/24,23
CLM1362,Settlement Offer Made,1/28/24,3
CLM1362,Claim Closed,2/10/24,13
CLM1363,Claim Assigned,3/17/24,0
CLM1363,Initial Contact Made,3/18/24,1
CLM1363,Investigation Complete,4/4/24,17
CLM1363,Settlement Offer Made,4/16/24,12
CLM1364,Claim Assigned,1/11/24,0
CLM1364,Initial Contact Made,1/12/24,1
CLM1364,Investigation Complete,2/12/24,31
CLM1364,Settlement Offer Made,2/21/24,9
CLM1365,Claim Assigned,3/9/24,0
CLM1365,Initial Contact Made,3/10/24,1
CLM1365,Investigation Complete,3/23/24,13
CLM1366,Claim Assigned,2/10/24,0
CLM1366,Initial Contact Made,2/11/24,1
CLM1366,Investigation Complete,2/28/24,17
CLM1367,Claim Assigned,3/15/24,0
CLM1367,Initial Contact Made,3/16/24,1
CLM1367,Investigation Complete,3/27/24,11
CLM1367,Settlement Offer Made,4/11/24,15
CLM1368,Claim Assigned,2/27/24,0
CLM1368,Initial Contact Made,2/28/24,1
CLM1368,Investigation Complete,3/20/24,21
CLM1368,Settlement Offer Made,3/24/24,4
CLM1369,Claim Assigned,3/18/24,0
CLM1369,Initial Contact Made,3/19/24,1
CLM1369,Investigation Complete,4/5/24,17
CLM1369,Settlement Offer Made,4/8/24,3
CLM1370,Claim Assigned,2/29/24,0
CLM1370,Initial Contact Made,3/1/24,1
CLM1370,Investigation Complete,4/4/24,34
CLM1370,Settlement Offer Made,4/17/24,13
CLM1370,Claim Closed,4/27/24,10
CLM1371,Claim Assigned,1/12/24,0
CLM1371,Initial Contact Made,1/13/24,1
CLM1371,Investigation Complete,2/8/24,26
CLM1372,Claim Assigned,3/9/24,0
CLM1372,Initial Contact Made,3/10/24,1
CLM1372,Investigation Complete,3/25/24,15
CLM1373,Claim Assigned,1/26/24,0
CLM1373,Initial Contact Made,1/27/24,1
CLM1373,Investigation Complete,2/29/24,33
CLM1373,Settlement Offer Made,3/15/24,15
CLM1374,Claim Assigned,1/10/24,0
CLM1374,Initial Contact Made,1/11/24,1
CLM1374,Investigation Complete,2/19/24,39
CLM1374,Settlement Offer Made,3/5/24,15
CLM1375,Claim Assigned,1/29/24,0
CLM1375,Initial Contact Made,1/30/24,1
CLM1375,Investigation Complete,3/8/24,38
CLM1375,Settlement Offer Made,3/15/24,7
CLM1376,Claim Assigned,3/30/24,0
CLM1376,Initial Contact Made,3/31/24,1
CLM1377,Claim Assigned,3/29/24,0
CLM1377,Initial Contact Made,3/30/24,1
CLM1378,Claim Assigned,3/14/24,0
CLM1378,Initial Contact Made,3/15/24,1
CLM1378,Investigation Complete,3/29/24,14
CLM1378,Settlement Offer Made,4/4/24,6
CLM1379,Claim Assigned,2/23/24,0
CLM1379,Initial Contact Made,2/24/24,1
CLM1379,Investigation Complete,3/29/24,34
CLM1379,Settlement Offer Made,4/3/24,5
CLM1379,Claim Closed,4/15/24,12
CLM1380,Claim Assigned,3/13/24,0
CLM1380,Initial Contact Made,3/14/24,1
CLM1380,Investigation Complete,4/9/24,26
CLM1380,Settlement Offer Made,4/20/24,11
CLM1381,Claim Assigned,3/11/24,0
CLM1381,Initial Contact Made,3/12/24,1
CLM1382,Claim Assigned,1/21/24,0
CLM1382,Initial Contact Made,1/22/24,1
CLM1382,Investigation Complete,2/20/24,29
CLM1382,Settlement Offer Made,3/5/24,14
CLM1382,Claim Closed,3/12/24,7
CLM1383,Claim Assigned,2/17/24,0
CLM1383,Initial Contact Made,2/18/24,1
CLM1383,Investigation Complete,3/3/24,14
CLM1383,Settlement Offer Made,3/18/24,15
CLM1383,Claim Closed,3/26/24,8
CLM1384,Claim Assigned,1/12/24,0
CLM1384,Initial Contact Made,1/13/24,1
CLM1384,Investigation Complete,1/27/24,14
CLM1384,Settlement Offer Made,2/3/24,7
CLM1385,Claim Assigned,2/10/24,0
CLM1385,Initial Contact Made,2/11/24,1
CLM1385,Investigation Complete,3/13/24,31
CLM1385,Settlement Offer Made,3/17/24,4
CLM1386,Claim Assigned,3/14/24,0
CLM1386,Initial Contact Made,3/15/24,1
CLM1387,Claim Assigned,2/4/24,0
CLM1387,Initial Contact Made,2/5/24,1
CLM1387,Investigation Complete,2/25/24,20
CLM1388,Claim Assigned,1/17/24,0
CLM1388,Initial Contact Made,1/18/24,1
CLM1388,Investigation Complete,2/18/24,31
CLM1389,Claim Assigned,1/15/24,0
CLM1389,Initial Contact Made,1/16/24,1
CLM1390,Claim Assigned,1/22/24,0
CLM1390,Initial Contact Made,1/23/24,1
CLM1390,Investigation Complete,2/17/24,25
CLM1390,Settlement Offer Made,2/23/24,6
CLM1390,Claim Closed,3/1/24,7
CLM1391,Claim Assigned,1/3/24,0
CLM1391,Initial Contact Made,1/4/24,1
CLM1391,Investigation Complete,2/13/24,40
CLM1392,Claim Assigned,1/7/24,0
CLM1392,Initial Contact Made,1/8/24,1
CLM1393,Claim Assigned,1/24/24,0
CLM1393,Initial Contact Made,1/25/24,1
CLM1393,Investigation Complete,2/25/24,31
CLM1393,Settlement Offer Made,3/9/24,13
CLM1393,Claim Closed,3/12/24,3
CLM1394,Claim Assigned,2/6/24,0
CLM1394,Initial Contact Made,2/7/24,1
CLM1394,Investigation Complete,3/13/24,35
CLM1395,Claim Assigned,1/16/24,0
CLM1395,Initial Contact Made,1/17/24,1
CLM1395,Investigation Complete,2/11/24,25
CLM1395,Settlement Offer Made,2/19/24,8
CLM1396,Claim Assigned,3/18/24,0
CLM1396,Initial Contact Made,3/19/24,1
